县名,規範碼,舊規範碼,地名分類,緯度,經度,行政區,屬,BEG,END,年代,朝代
阿林,PL000000032888,CN0450881Z43AA,中研院歷史地名 ,23.2767,110.2321,中國-廣西壯族自治區-貴港市-桂平市,交州刺史部,24,220,（24 ~ 220）,东汉
臨賀,PL000000033186,CN0451102Z17AA,中研院歷史地名 ,24.3251,111.6476,中國-廣西壯族自治區-賀州市-八步區,交州刺史部,24,220,（24 ~ 220）,东汉
封陽,PL000000033193,CN0451102Z24AA,中研院歷史地名 ,23.9471,111.7242,中國-廣西壯族自治區-賀州市-八步區,交州刺史部,24,220,（24 ~ 220）,东汉
富川,PL000000033250,CN0451122Z12AA,中研院歷史地名 ,24.5256,111.3038,中國-廣西壯族自治區-賀州市-鐘山縣,交州刺史部,24,220,（24 ~ 220）,东汉
定周,PL000000033472,CN0451281Z35AA,中研院歷史地名 ,24.4899,108.664,中國-廣西壯族自治區-河池市-宜州市,交州刺史部,24,220,（24 ~ 220）,东汉
中溜,PL000000033605,CN0451323Z17AA,中研院歷史地名 ,23.4791,109.6622,中國-廣西壯族自治區-來賓市-武宣縣,交州刺史部,24,220,（24 ~ 220）,东汉
臨塵,PL000000033623,CN0451402Z01AA,中研院歷史地名 ,22.4193,107.363,中國-廣西壯族自治區-崇左市-江洲區,交州刺史部,24,220,（24 ~ 220）,东汉
枳縣,PL000000034052,CN0500102Z06AA,中研院歷史地名 ,29.7139,107.441,中國-重慶市-市轄區-涪陵區,益州刺史部,24,220,（24 ~ 220）,东汉
江州,PL000000034086,CN0500105Z10AA,中研院歷史地名 ,29.6071,106.5539,中國-重慶市-市轄區-江北區,益州刺史部,24,220,（24 ~ 220）,东汉
墊江,PL000000034192,CN0500117Z22AA,中研院歷史地名 ,30.0035,106.268,中國-重慶市-市轄區-合川區,益州刺史部,24,220,（24 ~ 220）,东汉
平都,PL000000034351,CN0500230Z07AA,中研院歷史地名 ,29.8869,107.7231,中國-重慶市-縣-豐都縣,益州刺史部,24,220,（24 ~ 220）,东汉
臨江,PL000000034416,CN0500233Z18AA,中研院歷史地名 ,30.298,108.0401,中國-重慶市-縣-忠縣,益州刺史部,24,220,（24 ~ 220）,东汉
朐忍,PL000000034490,CN0500235Z22AA,中研院歷史地名 ,30.9453,108.7477,中國-重慶市-縣-雲陽縣,益州刺史部,24,220,（24 ~ 220）,东汉
魚復,PL000000034514,CN0500236Z13AA,中研院歷史地名 ,31.0582,109.5732,中國-重慶市-縣-奉節縣,益州刺史部,24,220,（24 ~ 220）,东汉
巫縣,PL000000034561,CN0500237Z19AA,中研院歷史地名 ,31.118,109.8811,中國-重慶市-縣-巫山縣,荊州刺史部,24,220,（24 ~ 220）,东汉
涪陵,PL000000034641,CN0500243Z24AA,中研院歷史地名 ,29.2915,108.1794,中國-重慶市-縣-彭水苗族土家族自治縣,益州刺史部,24,220,（24 ~ 220）,东汉
成都,PL000000034795,CN0510108Z21AA,中研院歷史地名 ,30.6501,104.0864,中國-四川省-成都市-成華區,益州刺史部,24,220,（24 ~ 220）,东汉
新都,PL000000034858,CN0510114Z19AA,中研院歷史地名 ,30.8311,104.169,中國-四川省-成都市-新都區,益州刺史部,24,220,（24 ~ 220）,东汉
江原,PL000000034890,CN0510122Z03AA,中研院歷史地名 ,30.5881,103.8182,中國-四川省-成都市-雙流縣,益州刺史部,24,220,（24 ~ 220）,东汉
廣都,PL000000034904,CN0510122Z17AA,中研院歷史地名 ,30.52,104.0959,中國-四川省-成都市-雙流縣,益州刺史部,24,220,（24 ~ 220）,东汉
郫縣,PL000000034937,CN0510124Z17AA,中研院歷史地名 ,30.8068,103.8972,中國-四川省-成都市-郫縣,益州刺史部,24,220,（24 ~ 220）,东汉
繁縣,PL000000035027,CN0510182Z04AA,中研院歷史地名 ,31.0281,103.9362,中國-四川省-成都市-彭州市,益州刺史部,24,220,（24 ~ 220）,东汉
臨邛,PL000000035065,CN0510183Z19AA,中研院歷史地名 ,30.4164,103.4652,中國-四川省-成都市-邛崍市,益州刺史部,24,220,（24 ~ 220）,东汉
漢嘉,PL000000035085,CN0510183Z39AA,中研院歷史地名 ,30.2296,103.1224,中國-四川省-成都市-邛崍市,益州刺史部,24,220,（24 ~ 220）,东汉
江陽,PL000000035205,CN0510502Z18AA,中研院歷史地名 ,28.8839,105.4453,中國-四川省-瀘州市-江陽區,益州刺史部,24,220,（24 ~ 220）,东汉
符節,PL000000035244,CN0510522Z12AA,中研院歷史地名 ,28.8115,105.8351,中國-四川省-瀘州市-合江縣,益州刺史部,24,220,（24 ~ 220）,东汉
郪縣,PL000000035295,CN0510623Z20AA,中研院歷史地名 ,30.747,104.955,中國-四川省-德陽市-中江縣,益州刺史部,24,220,（24 ~ 220）,东汉
綿竹,PL000000035322,CN0510626Z16AA,中研院歷史地名 ,31.2535,104.4127,中國-四川省-德陽市-羅江縣,益州刺史部,24,220,（24 ~ 220）,东汉
雒縣,PL000000035350,CN0510681Z06AA,中研院歷史地名 ,31.0231,104.2795,中國-四川省-德陽市-廣漢市,益州刺史部,24,220,（24 ~ 220）,东汉
什邡,PL000000035386,CN0510682Z12AA,中研院歷史地名 ,31.134,104.1825,中國-四川省-德陽市-什邡市,益州刺史部,24,220,（24 ~ 220）,东汉
涪縣,PL000000035447,CN0510704Z19AA,中研院歷史地名 ,31.4774,104.806,中國-四川省-綿陽市-游仙區,益州刺史部,24,220,（24 ~ 220）,东汉
梓潼,PL000000035557,CN0510725Z15AA,中研院歷史地名 ,31.6382,105.1662,中國-四川省-綿陽市-梓潼縣,益州刺史部,24,220,（24 ~ 220）,东汉
甸氐道,PL000000035581,CN0510727Z02AA,中研院歷史地名 ,32.8979,104.2197,中國-四川省-綿陽市-平武縣,益州刺史部,24,220,（24 ~ 220）,东汉
葭萌,PL000000035680,CN0510811Z20AA,中研院歷史地名 ,32.1359,105.7499,中國-四川省-廣元市-元壩區,益州刺史部,24,220,（24 ~ 220）,东汉
白水,PL000000035718,CN0510822Z10AA,中研院歷史地名 ,32.6734,105.5397,中國-四川省-廣元市-青川縣,益州刺史部,24,220,（24 ~ 220）,东汉
德陽,PL000000035831,CN0510903Z18AA,中研院歷史地名 ,30.4435,105.628,中國-四川省-遂寧市-船山區,益州刺史部,24,220,（24 ~ 220）,东汉
廣漢,PL000000035890,CN0510922Z16AA,中研院歷史地名 ,30.7445,105.4084,中國-四川省-遂寧市-射洪縣,益州刺史部,24,220,（24 ~ 220）,东汉
漢安,PL000000035906,CN0511002Z11AA,中研院歷史地名 ,29.571,105.012,中國-四川省-內江市-市中區,益州刺史部,24,220,（24 ~ 220）,东汉
南安,PL000000035999,CN0511102Z20AA,中研院歷史地名 ,29.5704,103.7599,中國-四川省-樂山市-市中區,益州刺史部,24,220,（24 ~ 220）,东汉
安漢,PL000000036397,CN0511302Z15AA,中研院歷史地名 ,30.8399,106.0981,中國-四川省-南充市-順慶區,益州刺史部,24,220,（24 ~ 220）,东汉
閬中,PL000000036545,CN0511381Z26AA,中研院歷史地名 ,31.5828,105.9756,中國-四川省-南充市-閬中市,益州刺史部,24,220,（24 ~ 220）,东汉
充國,PL000000036554,CN0511381Z35AA,中研院歷史地名 ,31.4319,105.9329,中國-四川省-南充市-閬中市,益州刺史部,24,220,（24 ~ 220）,东汉
武陽,PL000000036629,CN0511422Z12AA,中研院歷史地名 ,30.1927,103.9289,中國-四川省-眉山市-彭山縣,益州刺史部,24,220,（24 ~ 220）,东汉
僰道,PL000000036692,CN0511502Z10AA,中研院歷史地名 ,28.7404,104.5629,中國-四川省-宜賓市-翠屏區,益州刺史部,24,220,（24 ~ 220）,东汉
宣漢,PL000000036919,CN0511702Z17AA,中研院歷史地名 ,31.2265,107.5087,中國-四川省-達州市-通川區,益州刺史部,24,220,（24 ~ 220）,东汉
宕渠,PL000000036982,CN0511725Z05AA,中研院歷史地名 ,31.0038,107.1912,中國-四川省-達州市-渠縣,益州刺史部,24,220,（24 ~ 220）,东汉
嚴道,PL000000037059,CN0511822Z06AA,中研院歷史地名 ,29.7951,102.8456,中國-四川省-雅安市-滎經縣,益州刺史部,24,220,（24 ~ 220）,东汉
徒縣,PL000000037121,CN0511825Z06AA,中研院歷史地名 ,30.0905,102.8507,中國-四川省-雅安市-天全縣,益州刺史部,24,220,（24 ~ 220）,东汉
漢昌,PL000000037229,CN0511923Z18AA,中研院歷史地名 ,31.8486,106.7634,中國-四川省-巴中市-平昌縣,益州刺史部,24,220,（24 ~ 220）,东汉
資中,PL000000037240,CN0512002Z10AA,中研院歷史地名 ,30.1223,104.6586,中國-四川省-資陽市-雁江區,益州刺史部,24,220,（24 ~ 220）,东汉
牛鞞,PL000000037300,CN0512081Z16AA,中研院歷史地名 ,30.39,104.5588,中國-四川省-資陽市-簡陽市,益州刺史部,24,220,（24 ~ 220）,东汉
綿虒道,PL000000037339,CN0513221Z22AA,中研院歷史地名 ,31.2489,103.4486,中國-四川省-阿壩藏族羌族自治州-汶川縣,益州刺史部,24,220,（24 ~ 220）,东汉
廣柔,PL000000037357,CN0513222Z11AA,中研院歷史地名 ,31.5183,103.4072,中國-四川省-阿壩藏族羌族自治州-理縣,益州刺史部,24,220,（24 ~ 220）,东汉
蠶陵,PL000000037394,CN0513223Z06AA,中研院歷史地名 ,31.9941,103.6775,中國-四川省-阿壩藏族羌族自治州-茂縣,益州刺史部,24,220,（24 ~ 220）,东汉
汶江道,PL000000037426,CN0513223Z38AA,中研院歷史地名 ,31.7141,103.8759,中國-四川省-阿壩藏族羌族自治州-茂縣,益州刺史部,24,220,（24 ~ 220）,东汉
湔氐道,PL000000037482,CN0513224Z16AA,中研院歷史地名 ,32.7127,103.5847,中國-四川省-阿壩藏族羌族自治州-松潘縣,益州刺史部,24,220,（24 ~ 220）,东汉
蘇示,PL000000037700,CN0513401Z04AA,中研院歷史地名 ,28.0567,102.1896,中國-四川省-涼山彝族自治州-西昌市,益州刺史部,24,220,（24 ~ 220）,东汉
邛都,PL000000037717,CN0513401Z21AA,中研院歷史地名 ,27.8858,102.318,中國-四川省-涼山彝族自治州-西昌市,益州刺史部,24,220,（24 ~ 220）,东汉
定莋,PL000000037757,CN0513423Z16AA,中研院歷史地名 ,27.4214,101.5197,中國-四川省-涼山彝族自治州-鹽源縣,益州刺史部,24,220,（24 ~ 220）,东汉
會無,PL000000037790,CN0513425Z08AA,中研院歷史地名 ,26.6624,102.2098,中國-四川省-涼山彝族自治州-會理縣,益州刺史部,24,220,（24 ~ 220）,东汉
