passageId,name,id,oldid,type,JingDu,WeuDu,HangZhengGou,Shu,start,end,dynasty,level
passage2229,宜章,PL000000029719,CN0431022Z06AA,中研院歷史地名 ,112.9504,25.4004,中國-湖南省-郴州市-宜章縣,荊湖南路,1127,1279,南宋,縣
passage2230,永興,PL000000029731,CN0431023Z06AA,中研院歷史地名 ,113.1233,26.1329,中國-湖南省-郴州市-永興縣,荊湖南路,1127,1279,南宋,縣
passage2231,臨武,PL000000029755,CN0431025Z12AA,中研院歷史地名 ,112.5467,25.2805,中國-湖南省-郴州市-臨武縣,荊湖南路,1127,1279,南宋,縣
passage2232,桂陽,PL000000029767,CN0431026Z10AA,中研院歷史地名 ,113.6881,25.5506,中國-湖南省-郴州市-汝城縣,荊湖南路,1127,1279,南宋,縣
passage2233,安仁,PL000000029793,CN0431028Z07AA,中研院歷史地名 ,113.2761,26.7058,中國-湖南省-郴州市-安仁縣,荊湖南路,1127,1279,南宋,縣
passage2234,零陵,PL000000029828,CN0431102Z08AA,中研院歷史地名 ,111.6209,26.2094,中國-湖南省-永州市-零陵區,荊湖南路,1127,1279,南宋,縣
passage2235,祁陽,PL000000029866,CN0431121Z07AA,中研院歷史地名 ,111.8128,26.6101,中國-湖南省-永州市-祁陽縣,荊湖南路,1127,1279,南宋,縣
passage2236,東安,PL000000029888,CN0431122Z10AA,中研院歷史地名 ,111.2365,26.3551,中國-湖南省-永州市-東安縣,荊湖南路,1127,1279,南宋,縣
passage2237,營道,PL000000029911,CN0431124Z17AA,中研院歷史地名 ,111.5992,25.5304,中國-湖南省-永州市-道縣,荊湖南路,1127,1279,南宋,縣
passage2238,永明,PL000000029923,CN0431125Z05AA,中研院歷史地名 ,111.3419,25.2618,中國-湖南省-永州市-江永縣,荊湖南路,1127,1279,南宋,縣
passage2239,寧遠,PL000000029953,CN0431126Z14AA,中研院歷史地名 ,111.947,25.5975,中國-湖南省-永州市-寧遠縣,荊湖南路,1127,1279,南宋,縣
passage2240,藍山,PL000000029980,CN0431127Z16AA,中研院歷史地名 ,112.1861,25.3714,中國-湖南省-永州市-藍山縣,荊湖南路,1127,1279,南宋,縣
passage2241,江華,PL000000029999,CN0431129Z06AA,中研院歷史地名 ,111.6296,25.1696,中國-湖南省-永州市-江華瑤族自治縣,荊湖南路,1127,1279,南宋,縣
passage2242,沅陵,PL000000030064,CN0431222Z18AA,中研院歷史地名 ,110.4054,28.4574,中國-湖南省-懷化市-沅陵縣,荊湖北路,1127,1279,南宋,縣
passage2243,辰溪,PL000000030088,CN0431223Z05AA,中研院歷史地名 ,110.1911,28.0177,中國-湖南省-懷化市-辰溪縣,荊湖北路,1127,1279,南宋,縣
passage2244,漵浦,PL000000030111,CN0431224Z09AA,中研院歷史地名 ,110.6044,27.9148,中國-湖南省-懷化市-漵浦縣,荊湖北路,1127,1279,南宋,縣
passage2245,會同,PL000000030133,CN0431225Z12AA,中研院歷史地名 ,109.7219,26.8607,中國-湖南省-懷化市-會同縣,荊湖北路,1127,1279,南宋,縣
passage2246,麻陽,PL000000030153,CN0431226Z16AA,中研院歷史地名 ,109.6026,27.7187,中國-湖南省-懷化市-麻陽苗族自治縣,荊湖北路,1127,1279,南宋,縣
passage2247,盧陽,PL000000030175,CN0431228Z07AA,中研院歷史地名 ,109.6925,27.4465,中國-湖南省-懷化市-芷江侗族自治縣,荊湖北路,1127,1279,南宋,縣
passage2248,永平,PL000000030205,CN0431229Z11AA,中研院歷史地名 ,109.7031,26.575,中國-湖南省-懷化市-靖州苗族侗族自治縣,荊湖北路,1127,1279,南宋,縣
passage2249,通道,PL000000030222,CN0431230Z03AA,中研院歷史地名 ,109.6483,26.3294,中國-湖南省-懷化市-通道侗族自治縣,荊湖北路,1127,1279,南宋,縣
passage2250,黔陽,PL000000030258,CN0431281Z14AA,中研院歷史地名 ,109.8345,27.2034,中國-湖南省-懷化市-洪江市,荊湖北路,1127,1279,南宋,縣
passage2251,新化,PL000000030287,CN0431322Z09AA,中研院歷史地名 ,111.3032,27.7481,中國-湖南省-婁底市-新化縣,荊湖南路,1127,1279,南宋,縣
passage2252,盧溪,PL000000030312,CN0433122Z04AA,中研院歷史地名 ,110.1627,28.2793,中國-湖南省-湘西土家族苗族自治州-瀘溪縣,荊湖北路,1127,1279,南宋,縣
passage2253,上溪州,PL000000030401,CN0433130Z05AA,中研院歷史地名 ,109.3211,29.2179,中國-湖南省-湘西土家族苗族自治州-龍山縣,荊湖北路,1127,1279,南宋,縣
passage2254,南海,PL000000030455,CN0440104Z13AA,中研院歷史地名 ,113.2643,23.1335,中國-廣東省-廣州市-越秀區,廣南東路,1127,1279,南宋,縣
passage2255,番禺,PL000000030456,CN0440104Z14AA,中研院歷史地名 ,113.2643,23.1335,中國-廣東省-廣州市-越秀區,廣南東路,1127,1279,南宋,縣
passage2256,增城,PL000000030528,CN0440183Z16AA,中研院歷史地名 ,113.8374,23.2914,中國-廣東省-廣州市-增城市,廣南東路,1127,1279,南宋,縣
passage2257,曲江,PL000000030566,CN0440204Z07AA,中研院歷史地名 ,113.6117,24.8091,中國-廣東省-韶關市-湞江區,廣南東路,1127,1279,南宋,縣
passage2258,始興,PL000000030615,CN0440222Z12AA,中研院歷史地名 ,114.0715,24.9446,中國-廣東省-韶關市-始興縣,廣南東路,1127,1279,南宋,縣
passage2259,仁化,PL000000030636,CN0440224Z14AA,中研院歷史地名 ,113.7514,25.089,中國-廣東省-韶關市-仁化縣,廣南東路,1127,1279,南宋,縣
passage2260,翁源,PL000000030648,CN0440229Z10AA,中研院歷史地名 ,113.9985,24.3312,中國-廣東省-韶關市-翁源縣,廣南東路,1127,1279,南宋,縣
passage2261,乳源,PL000000030660,CN0440232Z06AA,中研院歷史地名 ,113.3249,24.776,中國-廣東省-韶關市-乳源瑤族自治縣,廣南東路,1127,1279,南宋,縣
passage2262,樂昌,PL000000030686,CN0440281Z18AA,中研院歷史地名 ,113.3551,25.1338,中國-廣東省-韶關市-樂昌市,廣南東路,1127,1279,南宋,縣
passage2263,保昌,PL000000030708,CN0440282Z13AA,中研院歷史地名 ,114.3104,25.1177,中國-廣東省-韶關市-南雄市,廣南東路,1127,1279,南宋,縣
passage2264,潮陽,PL000000030775,CN0440513Z14AA,中研院歷史地名 ,116.6023,23.2596,中國-廣東省-汕頭市-潮陽區,廣南東路,1127,1279,南宋,縣
passage2265,新會,PL000000030832,CN0440705Z11AA,中研院歷史地名 ,113.0465,22.5254,中國-廣東省-江門市-新會區,廣南東路,1127,1279,南宋,縣
passage2266,遂溪,PL000000030916,CN0440823Z05AA,中研院歷史地名 ,110.2589,21.3819,中國-廣東省-湛江市-遂溪縣,廣南西路,1127,1279,南宋,縣
passage2267,徐聞,PL000000030942,CN0440825Z16AA,中研院歷史地名 ,109.9497,20.2805,中國-廣東省-湛江市-徐聞縣,廣南西路,1127,1279,南宋,縣
passage2268,石城,PL000000030958,CN0440881Z06AA,中研院歷史地名 ,110.2922,21.6716,中國-廣東省-湛江市-廉江市,廣南西路,1127,1279,南宋,縣
passage2269,海康,PL000000030978,CN0440882Z07AA,中研院歷史地名 ,110.0959,20.9009,中國-廣東省-湛江市-雷州市,廣南西路,1127,1279,南宋,縣
passage2270,吳川,PL000000030998,CN0440883Z05AA,中研院歷史地名 ,110.703,21.3663,中國-廣東省-湛江市-吳川市,廣南西路,1127,1279,南宋,縣
passage2271,電白,PL000000031030,CN0440981Z08AA,中研院歷史地名 ,111.0427,22.0097,中國-廣東省-茂名市-高州市,廣南西路,1127,1279,南宋,縣
passage2272,茂名,PL000000031042,CN0440981Z20AA,中研院歷史地名 ,110.8619,21.9182,中國-廣東省-茂名市-高州市,廣南西路,1127,1279,南宋,縣
passage2273,石龍,PL000000031060,CN0440982Z10AA,中研院歷史地名 ,110.6333,21.653,中國-廣東省-茂名市-化州市,廣南西路,1127,1279,南宋,縣
passage2274,瀧水,PL000000031079,CN0440983Z11AA,中研院歷史地名 ,111.62,22.4396,中國-廣東省-茂名市-信宜市,廣南東路,1127,1279,南宋,縣
passage2275,信宜,PL000000031089,CN0440983Z21AA,中研院歷史地名 ,110.8651,22.1971,中國-廣東省-茂名市-信宜市,廣南西路,1127,1279,南宋,縣
passage2276,高要,PL000000031111,CN0441202Z17AA,中研院歷史地名 ,112.4613,23.0558,中國-廣東省-肇慶市-端州區,廣南東路,1127,1279,南宋,縣
passage2277,懷集,PL000000031144,CN0441224Z12AA,中研院歷史地名 ,112.1874,23.9111,中國-廣東省-肇慶市-懷集縣,廣南東路,1127,1279,南宋,縣
passage2278,開建,PL000000031160,CN0441225Z11AA,中研院歷史地名 ,111.8449,23.7231,中國-廣東省-肇慶市-封開縣,廣南東路,1127,1279,南宋,縣
passage2279,封川,PL000000031172,CN0441225Z23AA,中研院歷史地名 ,111.5347,23.4007,中國-廣東省-肇慶市-封開縣,廣南東路,1127,1279,南宋,縣
passage2280,端溪,PL000000031198,CN0441226Z09AA,中研院歷史地名 ,111.7792,23.1457,中國-廣東省-肇慶市-德慶縣,廣南東路,1127,1279,南宋,縣
passage2281,四會,PL000000031240,CN0441284Z04AA,中研院歷史地名 ,112.7027,23.3476,中國-廣東省-肇慶市-四會市,廣南東路,1127,1279,南宋,縣
passage2282,歸善,PL000000031258,CN0441302Z06AA,中研院歷史地名 ,114.3976,23.0891,中國-廣東省-惠州市-惠城區,廣南東路,1127,1279,南宋,縣
passage2283,博羅,PL000000031290,CN0441322Z10AA,中研院歷史地名 ,114.2818,23.1711,中國-廣東省-惠州市-博羅縣,廣南東路,1127,1279,南宋,縣
passage2284,程鄉,PL000000031334,CN0441402Z06AA,中研院歷史地名 ,116.1188,24.3145,中國-廣東省-梅州市-梅江區,廣南東路,1127,1279,南宋,縣
passage2285,長樂,PL000000031389,CN0441424Z08AA,中研院歷史地名 ,115.7525,23.9515,中國-廣東省-梅州市-五華縣,廣南東路,1127,1279,南宋,縣
passage2286,興寧,PL000000031416,CN0441481Z14AA,中研院歷史地名 ,115.7357,24.1375,中國-廣東省-梅州市-興寧市,廣南東路,1127,1279,南宋,縣
passage2287,海豐,PL000000031429,CN0441521Z04AA,中研院歷史地名 ,115.343,22.9745,中國-廣東省-汕尾市-海豐縣,廣南東路,1127,1279,南宋,縣
passage2288,河源,PL000000031462,CN0441602Z04AA,中研院歷史地名 ,114.6997,23.7356,中國-廣東省-河源市-源城區,廣南東路,1127,1279,南宋,縣
passage2289,龍川,PL000000031484,CN0441622Z05AA,中研院歷史地名 ,115.1686,24.1312,中國-廣東省-河源市-龍川縣,廣南東路,1127,1279,南宋,縣
passage2290,陽江,PL000000031532,CN0441702Z06AA,中研院歷史地名 ,111.967,21.8443,中國-廣東省-陽江市-江城區,廣南東路,1127,1279,南宋,縣
passage2291,陽春,PL000000031585,CN0441781Z12AA,中研院歷史地名 ,111.7988,22.1748,中國-廣東省-陽江市-陽春市,廣南東路,1127,1279,南宋,縣
passage2292,清遠,PL000000031606,CN0441802Z04AA,中研院歷史地名 ,113.0304,23.7196,中國-廣東省-清遠市-清城區,廣南東路,1127,1279,南宋,縣
passage2293,陽山,PL000000031618,CN0441823Z06AA,中研院歷史地名 ,112.6465,24.484,中國-廣東省-清遠市-陽山縣,廣南東路,1127,1279,南宋,縣
passage2294,連山,PL000000031637,CN0441825Z06AA,中研院歷史地名 ,112.1129,24.7223,中國-廣東省-清遠市-連山壯族瑤族自治縣,廣南東路,1127,1279,南宋,縣
passage2295,真陽,PL000000031686,CN0441881Z22AA,中研院歷史地名 ,113.4103,24.1718,中國-廣東省-清遠市-英德市,廣南東路,1127,1279,南宋,縣
passage2296,浛光,PL000000031704,CN0441881Z40AA,中研院歷史地名 ,113.1301,24.2527,中國-廣東省-清遠市-英德市,廣南東路,1127,1279,南宋,縣
passage2297,桂陽,PL000000031720,CN0441882Z12AA,中研院歷史地名 ,112.3864,24.7787,中國-廣東省-清遠市-連州市,廣南東路,1127,1279,南宋,縣
passage2298,東莞,PL000000031747,CN0441900Z10AA,中研院歷史地名 ,113.758,23.0455,中國-廣東省-東莞市,廣南東路,1127,1279,南宋,縣
passage2299,香山,PL000000031770,CN0442000Z09AA,中研院歷史地名 ,113.3818,22.5246,中國-廣東省-中山市,廣南東路,1127,1279,南宋,縣
passage2300,海陽,PL000000031782,CN0445102Z07AA,中研院歷史地名 ,116.6449,23.6664,中國-廣東省-潮州市-湘橋區,廣南東路,1127,1279,南宋,縣
passage2301,揭陽,PL000000031822,CN0445202Z04AA,中研院歷史地名 ,116.3581,23.5417,中國-廣東省-揭陽市-榕城區,廣南東路,1127,1279,南宋,縣
passage2302,新興,PL000000031872,CN0445321Z09AA,中研院歷史地名 ,112.2332,22.7018,中國-廣東省-雲浮市-新興縣,廣南東路,1127,1279,南宋,縣
passage2303,宣化,PL000000031954,CN0450103Z07AA,中研院歷史地名 ,108.3201,22.8052,中國-廣西壯族自治區-南寧市-青秀區,廣南西路,1127,1279,南宋,縣
passage2304,武緣,PL000000031998,CN0450122Z08AA,中研院歷史地名 ,108.2843,23.1659,中國-廣西壯族自治區-南寧市-武鳴縣,廣南西路,1127,1279,南宋,縣
passage2305,上林,PL000000032027,CN0450125Z08AA,中研院歷史地名 ,108.5675,23.4202,中國-廣西壯族自治區-南寧市-上林縣,廣南西路,1127,1279,南宋,縣
passage2306,領方,PL000000032038,CN0450126Z07AA,中研院歷史地名 ,108.8276,23.2653,中國-廣西壯族自治區-南寧市-賓陽縣,廣南西路,1127,1279,南宋,縣
passage2307,永定,PL000000032078,CN0450127Z13AA,中研院歷史地名 ,108.9476,22.8159,中國-廣西壯族自治區-南寧市-橫縣,廣南西路,1127,1279,南宋,縣
passage2308,寧浦,PL000000032089,CN0450127Z24AA,中研院歷史地名 ,109.2751,22.692,中國-廣西壯族自治區-南寧市-橫縣,廣南西路,1127,1279,南宋,縣
passage2309,馬平,PL000000032125,CN0450203Z07AA,中研院歷史地名 ,109.4125,24.3091,中國-廣西壯族自治區-柳州市-魚峰區,廣南西路,1127,1279,南宋,縣
passage2310,柳城,PL000000032165,CN0450222Z09AA,中研院歷史地名 ,109.2628,24.5526,中國-廣西壯族自治區-柳州市-柳城縣,廣南西路,1127,1279,南宋,縣
passage2311,融水,PL000000032212,CN0450225Z10AA,中研院歷史地名 ,109.2567,25.0646,中國-廣西壯族自治區-柳州市-融水苗族自治縣,廣南西路,1127,1279,南宋,縣
passage2312,懷遠,PL000000032224,CN0450226Z05AA,中研院歷史地名 ,109.604,25.7845,中國-廣西壯族自治區-柳州市-三江侗族自治縣,廣南西路,1127,1279,南宋,縣
passage2313,臨桂,PL000000032242,CN0450302Z09AA,中研院歷史地名 ,110.2945,25.2792,中國-廣西壯族自治區-桂林市-秀峰區,廣南西路,1127,1279,南宋,縣
passage2314,陽朔,PL000000032274,CN0450321Z13AA,中研院歷史地名 ,110.4918,24.7768,中國-廣西壯族自治區-桂林市-陽朔縣,廣南西路,1127,1279,南宋,縣
passage2315,義寧,PL000000032283,CN0450322Z03AA,中研院歷史地名 ,110.0934,25.3862,中國-廣西壯族自治區-桂林市-臨桂縣,廣南西路,1127,1279,南宋,縣
passage2316,靈川,PL000000032296,CN0450323Z03AA,中研院歷史地名 ,110.3924,25.4706,中國-廣西壯族自治區-桂林市-靈川縣,廣南西路,1127,1279,南宋,縣
passage2317,清湘,PL000000032338,CN0450324Z28AA,中研院歷史地名 ,111.0733,25.9309,中國-廣西壯族自治區-桂林市-全州縣,荊湖南路,1127,1279,南宋,縣
passage2318,興安,PL000000032361,CN0450325Z10AA,中研院歷史地名 ,110.6741,25.6122,中國-廣西壯族自治區-桂林市-興安縣,廣南西路,1127,1279,南宋,縣
passage2319,古縣,PL000000032375,CN0450326Z07AA,中研院歷史地名 ,109.7948,25.0789,中國-廣西壯族自治區-桂林市-永福縣,廣南西路,1127,1279,南宋,縣
passage2320,永福,PL000000032382,CN0450326Z14AA,中研院歷史地名 ,109.9883,24.9808,中國-廣西壯族自治區-桂林市-永福縣,廣南西路,1127,1279,南宋,縣
passage2321,理定,PL000000032390,CN0450326Z22AA,中研院歷史地名 ,109.9725,24.8877,中國-廣西壯族自治區-桂林市-永福縣,廣南西路,1127,1279,南宋,縣
passage2322,灌陽,PL000000032400,CN0450327Z05AA,中研院歷史地名 ,111.153,25.4877,中國-廣西壯族自治區-桂林市-灌陽縣,荊湖南路,1127,1279,南宋,縣
passage2323,平樂,PL000000032442,CN0450330Z14AA,中研院歷史地名 ,110.6547,24.6348,中國-廣西壯族自治區-桂林市-平樂縣,廣南西路,1127,1279,南宋,縣
passage2324,荔浦,PL000000032457,CN0450331Z09AA,中研院歷史地名 ,110.3024,24.5158,中國-廣西壯族自治區-桂林市-荔蒲縣,廣南西路,1127,1279,南宋,縣
passage2325,脩仁,PL000000032469,CN0450331Z21AA,中研院歷史地名 ,110.2259,24.4551,中國-廣西壯族自治區-桂林市-荔蒲縣,廣南西路,1127,1279,南宋,縣
passage2326,恭城,PL000000032489,CN0450332Z09AA,中研院歷史地名 ,110.8302,24.832,中國-廣西壯族自治區-桂林市-恭城瑤族自治縣,廣南西路,1127,1279,南宋,縣
passage2327,蒼梧,PL000000032504,CN0450403Z07AA,中研院歷史地名 ,111.3167,23.4859,中國-廣西壯族自治區-梧州市-萬秀區,廣南西路,1127,1279,南宋,縣
passage2328,鐔津,PL000000032564,CN0450422Z13AA,中研院歷史地名 ,110.9124,23.3721,中國-廣西壯族自治區-梧州市-藤縣,廣南西路,1127,1279,南宋,縣
passage2329,立山,PL000000032587,CN0450423Z09AA,中研院歷史地名 ,110.5567,24.121,中國-廣西壯族自治區-梧州市-蒙山縣,廣南西路,1127,1279,南宋,縣
passage2330,岑溪,PL000000032607,CN0450481Z13AA,中研院歷史地名 ,110.9763,22.8993,中國-廣西壯族自治區-梧州市-岑溪市,廣南西路,1127,1279,南宋,縣
passage2331,石康,PL000000032626,CN0450521Z07AA,中研院歷史地名 ,109.3416,21.7667,中國-廣西壯族自治區-北海市-合浦縣,廣南西路,1127,1279,南宋,縣
passage2332,合浦,PL000000032635,CN0450521Z16AA,中研院歷史地名 ,109.198,21.6692,中國-廣西壯族自治區-北海市-合浦縣,廣南西路,1127,1279,南宋,縣
passage2333,安遠,PL000000032695,CN0450702Z05AA,中研院歷史地名 ,108.6224,21.9505,中國-廣西壯族自治區-欽州市-欽南區,廣南西路,1127,1279,南宋,縣
passage2334,靈山,PL000000032723,CN0450721Z05AA,中研院歷史地名 ,109.2954,22.4336,中國-廣西壯族自治區-欽州市-靈山縣,廣南西路,1127,1279,南宋,縣
passage2335,鬱林,PL000000032778,CN0450802Z05AA,中研院歷史地名 ,109.619,23.1106,中國-廣西壯族自治區-貴港市-港北區,廣南西路,1127,1279,南宋,縣
passage2336,平南,PL000000032832,CN0450821Z17AA,中研院歷史地名 ,110.4029,23.549,中國-廣西壯族自治區-貴港市-平南縣,廣南西路,1127,1279,南宋,縣
passage2337,桂平,PL000000032866,CN0450881Z21AA,中研院歷史地名 ,110.0798,23.3936,中國-廣西壯族自治區-貴港市-桂平市,廣南西路,1127,1279,南宋,縣
passage2338,南流,PL000000032906,CN0450902Z05AA,中研院歷史地名 ,110.154,22.6311,中國-廣西壯族自治區-玉林市-玉州區,廣南西路,1127,1279,南宋,縣
passage2339,普寧,PL000000032930,CN0450921Z11AA,中研院歷史地名 ,110.5591,22.8626,中國-廣西壯族自治區-玉林市-容縣,廣南西路,1127,1279,南宋,縣
passage2340,陸川,PL000000032943,CN0450922Z05AA,中研院歷史地名 ,110.2749,22.3242,中國-廣西壯族自治區-玉林市-陸川縣,廣南西路,1127,1279,南宋,縣
passage2341,博白,PL000000032956,CN0450923Z04AA,中研院歷史地名 ,109.9795,22.2749,中國-廣西壯族自治區-玉林市-博白縣,廣南西路,1127,1279,南宋,縣
passage2342,興業,PL000000032979,CN0450924Z06AA,中研院歷史地名 ,109.8896,22.7607,中國-廣西壯族自治區-玉林市-興業縣,廣南西路,1127,1279,南宋,縣
