,mdb_id,sys_id,nm_py,nm_simp,nm_trad,x_coord,y_coord,pres_loc,type_py,type_simp,level,beg_yr,beg_rule,beg_type,end_yr,end_rule,end_type,note_id,obj_type,geo_src,compiler,geo_comp,checker,entry_date,filename,parent_counts
920,110901,hvd_110901,Kang Zhou,康州,康州,111.77102,23.14679,广东省德庆县,Zhou,州,1.0,638,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
921,110919,hvd_110919,Rong Zhou,容州,容州,110.34751999999999,22.71418,广西北流市,Zhou,州,1.0,627,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
922,110920,hvd_110920,Yu Zhou,禺州,禺州,110.45358999999999,22.53152,广西北流市东南,Zhou,州,1.0,669,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
923,110921,hvd_110921,Bin Zhou,宾州,賓州,108.83554,23.1887,广西宾阳县南古城,Zhou,州,1.0,631,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
924,110922,hvd_110922,Bai Zhou,白州,白州,109.97141,22.27587,广西博白县,Zhou,州,1.0,623,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
925,110923,hvd_110923,Shan Zhou,山州,山州,109.74473,21.7364,广西博白县西南龙潭,Zhou,州,1.0,686,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
926,110924,hvd_110924,Yi Zhou,义州,義州,111.00085,22.92906,广西岑溪市东,Zhou,州,1.0,632,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
927,110925,hvd_110925,Long Zhou,笼州,籠州,107.90538000000001,22.64334,广西扶绥县新宁镇,Zhou,州,1.0,638,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
928,110926,hvd_110926,Gui Zhou,贵州,貴州,109.60843999999999,23.09909,广西贵港市东南郁江南岸,Zhou,州,1.0,626,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
929,110927,hvd_110927,Xiu Zhou,绣州,繡州,110.07166000000001,23.39457,广西桂平市南,Zhou,州,1.0,623,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
930,110928,hvd_110928,Xun Zhou,浔州,潯州,110.06178999999999,23.39728,广西桂平市西,Zhou,州,1.0,692,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
931,110929,hvd_110929,Luan Zhou,峦州,巒州,108.91421000000001,22.80464,广西横县西北峦城北邕江东岸,Zhou,州,1.0,621,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
932,110930,hvd_110930,Chun Zhou,淳州,淳州,108.91095,22.822110000000002,广西横县西北栾城镇北,Zhou,州,1.0,621,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
933,110931,hvd_110931,Heng Zhou,横州,橫州,109.2594,22.6792,广西横县西南,Zhou,州,1.0,634,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
934,110932,hvd_110932,Yong Zhou,邕州,邕州,108.31185,22.79288,广西南宁市南郁江南岸,Zhou,州,1.0,632,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
935,110935,hvd_110935,Cheng Zhou,澄州,澄州,108.59114,23.44216,广西上林县南,Zhou,州,1.0,634,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
936,110936,hvd_110936,Nang Zhou,瀼州,瀼州,107.71925,22.015629999999998,广西上思县西南,Zhou,州,1.0,638,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
937,110937,hvd_110937,Teng Zhou,藤州,藤州,110.91351999999999,23.378510000000002,广西藤县东北,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
938,110938,hvd_110938,Tian Zhou,田州,田州,107.11416000000001,23.605629999999998,广西田东县,Zhou,州,1.0,727,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
939,110939,hvd_110939,Xiang Zhou,象州,象州,109.8803,24.07734,广西象州县东北,Zhou,州,1.0,638,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
940,110940,hvd_110940,Zhi Zhou,芝州,芝州,108.66046999999999,24.06404,广西忻城县,Zhou,州,1.0,618,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
941,110941,hvd_110941,Lao Zhou,牢州,牢州,110.14588,22.6321,广西玉林市,Zhou,州,1.0,638,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
942,110942,hvd_110942,Yan Zhou,岩州,岩州,109.54908,22.8484,广西玉林市、贵港市和横县之间,Zhou,州,1.0,680,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
943,110943,hvd_110943,Yulin Zhou,郁林州,郁林州,109.85366,22.736539999999998,广西玉林市石南镇东北,Zhou,州,1.0,666,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
944,110944,hvd_110944,Pingqin Zhou,平琴州,平琴州,109.95116000000002,22.679879999999997,广西玉林市西北,Zhou,州,1.0,683,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
945,110945,hvd_110945,Dang Zhou,党州,黨州,109.95116000000002,22.679879999999997,广西玉林市西北党州村,Zhou,州,1.0,682,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
946,110946,hvd_110946,Yi Zhou,夷州,夷州,107.72446000000001,27.97121,贵州省凤冈县,Zhou,州,1.0,637,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
947,110956,hvd_110956,Ying Zhou,瀛州,瀛州,116.08553,38.4357,河北省河间市,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
948,110958,hvd_110958,Deng Zhou,邓州,鄧州,112.08096,32.68483,河南省邓州市,Zhou,州,1.0,619,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
949,110959,hvd_110959,Hua Zhou,滑州,滑州,114.62544,35.62207,河南省滑县东旧县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
950,110960,hvd_110960,Chen Zhou,陈州,陳州,114.88245,33.733979999999995,河南省淮阳县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
951,110961,hvd_110961,Bian Zhou,汴州,汴州,114.34333000000001,34.78548,河南省开封市,Zhou,州,1.0,621,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
952,110962,hvd_110962,Guo Zhou,虢州,虢州,110.86538,34.52751,河南省灵宝市,Zhou,州,1.0,634,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
953,110963,hvd_110963,Luo Zhou,洛州,洛州,112.38263,34.665279999999996,河南省洛阳市,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
954,110964,hvd_110964,Tang Zhou,唐州,唐州,113.31918999999999,32.72317,河南省泌阳县,Zhou,州,1.0,635,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
955,110965,hvd_110965,Yu Zhou,豫州,豫州,114.346,33.007540000000006,河南省汝南县,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
956,110966,hvd_110966,Ru Zhou,汝州,汝州,112.83702,34.16176,河南省汝州市,Zhou,州,1.0,635,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
957,110967,hvd_110967,Shan Zhou,陕州,陝州,111.36268000000001,34.65606,河南省陕县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
958,110968,hvd_110968,Song Zhou,宋州,宋州,115.64607,34.44766,河南省商丘市睢阳区,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
959,110969,hvd_110969,Shen Zhou,申州,申州,114.06924,32.13112,河南省信阳市浉河区,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
960,110970,hvd_110970,Xu Zhou,许州,許州,113.81975,34.03139,河南省许昌市,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
961,110975,hvd_110975,Guang Zhou,光州,光州,115.04458000000001,32.1303,湖北省潢川县,Zhou,州,1.0,712,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
962,110984,hvd_110984,Xia Zhou,硖州,硤州,111.28713,30.70423,湖北省宜昌市,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
963,111015,hvd_111015,Shun Zhou,顺州,順州,120.36416000000001,41.544990000000006,辽宁省朝阳市南,Zhou,州,1.0,632,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
964,111017,hvd_111017,Cao Zhou,曹州,曹州,115.56662,35.07399,山东省定陶县西南,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
965,111018,hvd_111018,Yun Zhou,郓州,鄆州,116.42073,35.922909999999995,山东省东平县东北,Zhou,州,1.0,634,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
966,111019,hvd_111019,Qi Zhou,齐州,齊州,117.00148999999999,36.65013,山东省济南市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
967,111020,hvd_111020,Ji Zhou,济州,濟州,116.59801999999999,36.39659,山东省济南市长清区孝里镇,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
968,111021,hvd_111021,Lai Zhou,莱州,萊州,119.93799999999999,37.17543,山东省莱州市,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
969,111022,hvd_111022,Yi Zhou,沂州,沂州,118.34095,35.07156,山东省临沂市,Zhou,州,1.0,621,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
970,111023,hvd_111023,Deng Zhou,登州,登州,120.7405,37.804520000000004,山东省蓬莱市,Zhou,州,1.0,707,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
971,111024,hvd_111024,Qing Zhou,青州,青州,118.47236000000001,36.68287,山东省青州市,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
972,111025,hvd_111025,Yan Zhou,兖州,兗州,116.8237,35.5567,山东省兖州市,Zhou,州,1.0,622,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
973,111026,hvd_111026,Pu Zhou,濮州,濮州,113.9904,33.596270000000004,山东省郾城县北,Zhou,州,1.0,621,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
974,111027,hvd_111027,Mi Zhou,密州,密州,119.40398,35.993359999999996,山东省诸城市,Zhou,州,1.0,622,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
975,111028,hvd_111028,Zi Zhou,淄州,淄州,118.0111,36.69828,山东省淄博市淄川区,Zhou,州,1.0,618,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
976,111035,hvd_111035,Pu Zhou,蒲州,蒲州,110.33231,34.83513,山西省永济市蒲州老城,Zhou,州,1.0,620,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
977,111037,hvd_111037,Jin Zhou,金州,金州,109.02696999999999,32.69363,陕西省安康市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
978,111038,hvd_111038,Bin Zhou,邠州,邠州,108.07798999999999,35.03966,陕西省彬县,Zhou,州,1.0,725,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
979,111039,hvd_111039,Tong Zhou,同州,同州,109.93905,34.79724,陕西省大荔县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
980,111041,hvd_111041,Qi Zhou,岐州,岐州,107.38592,34.52252,陕西省凤翔县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
981,111042,hvd_111042,Liang Zhou,梁州,梁州,107.03518999999999,33.07648,陕西省汉中市,Zhou,州,1.0,732,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
982,111043,hvd_111043,Hua Zhou,华州,華州,109.75988999999998,34.51963,陕西省华县,Zhou,州,1.0,705,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
983,111045,hvd_111045,Fang Zhou,坊州,坊州,109.61326000000001,35.571020000000004,陕西省洛川县东南鄜城,Zhou,州,1.0,619,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
984,111049,hvd_111049,Dan Zhou,丹州,丹州,110.16488000000001,36.04517,陕西省宜川县,Zhou,州,1.0,651,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
985,111050,hvd_111050,Pu Zhou,普州,普州,105.32451999999999,30.1127,四川省安岳县,Zhou,州,1.0,619,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
986,111051,hvd_111051,Ba Zhou,巴州,巴州,106.75476,31.849009999999996,四川省巴中市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
987,111052,hvd_111052,Tong Zhou,通州,通州,107.50008999999999,31.22697,四川省达州市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
988,111053,hvd_111053,Xue Zhou,薛州,薛州,104.55654,28.392290000000003,四川省高县南罗场镇,Zhou,州,1.0,677,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
989,111054,hvd_111054,Gong Zhou,鞏州,鞏州,104.83218000000001,28.044390000000003,四川省珙县南罗星渡,Zhou,州,1.0,677,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
990,111055,hvd_111055,Li Zhou,利州,利州,105.83299,32.44389,四川省广元市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
991,111056,hvd_111056,Dang Zhou,当州,當州,103.14473000000001,32.23206,四川省黑水县北,Zhou,州,1.0,647,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
992,111057,hvd_111057,Xi Zhou,悉州,悉州,102.98004,32.06562,四川省黑水县东南,Zhou,州,1.0,670,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
993,111058,hvd_111058,Zhe Zhou,柘州,柘州,102.57672,32.10964,四川省红原县东南壤口乡,Zhou,州,1.0,661,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
994,111059,hvd_111059,Jian Zhou,简州,簡州,104.55041,30.39027,四川省简阳市西北,Zhou,州,1.0,620,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
995,111060,hvd_111060,Lang Zhou,阆州,閬州,105.96703000000001,31.583159999999996,四川省阆中市,Zhou,州,1.0,712,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
996,111061,hvd_111061,Lu Zhou,泸州,瀘州,105.43700000000001,28.884359999999997,四川省泸州市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
997,111062,hvd_111062,Gong Zhou,恭州,恭州,102.44739,31.90115,四川省马尔康县东,Zhou,州,1.0,736,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
998,111063,hvd_111063,Jing Zhou,静州,靜州,103.6908,32.03233,四川省茂县西北,Zhou,州,1.0,691,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
999,111064,hvd_111064,Yi Zhou,翼州,翼州,103.72406,31.8334,四川省茂县西北校场坝北,Zhou,州,1.0,675,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1000,111065,hvd_111065,Mian Zhou,绵州,綿州,104.7676,31.46428,四川省绵阳市东,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1001,111066,hvd_111066,Guo Zhou,果州,果州,106.10583999999999,30.81911,四川省南充市北,Zhou,州,1.0,621,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1002,111067,hvd_111067,Ji Zhou,集州,集州,106.83276000000001,32.36176,四川省南江县,Zhou,州,1.0,618,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1003,111068,hvd_111068,Long Zhou,龙州,龍州,104.82484000000001,32.19813,四川省平武县东南,Zhou,州,1.0,626,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1004,111069,hvd_111069,Qu Zhou,渠州,渠州,106.96224,30.84433,四川省渠县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1005,111070,hvd_111070,Ling Zhou,陵州,陵州,104.14376999999999,30.00445,四川省仁寿县,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1006,111071,hvd_111071,Rong Zhou,荣州,榮州,104.42036999999999,29.4639,四川省荣县,Zhou,州,1.0,651,4.0,治所迁移,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1007,111072,hvd_111072,Song Zhou,松州,松州,103.5927,32.64832,四川省松潘县,Zhou,州,1.0,618,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1008,111073,hvd_111073,Sui Zhou,遂州,遂州,105.57021,30.50392,四川省遂宁市,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1009,111074,hvd_111074,Bi Zhou,壁州,壁州,107.24596000000001,31.92513,四川省通江县,Zhou,州,1.0,625,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1010,111075,hvd_111075,Yan Zhou,晏州,晏州,105.08633,28.340629999999997,四川省兴文县,Zhou,州,1.0,677,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1011,111076,hvd_111076,Na Zhou,纳州,納州,105.23341,28.071820000000002,四川省叙永县西南,Zhou,州,1.0,677,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1012,111077,hvd_111077,Peng Zhou,蓬州,蓬州,106.58998000000001,31.366390000000003,四川省仪陇县大寅镇,Zhou,州,1.0,618,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1013,111078,hvd_111078,Xi Zhou,西州,西州,89.18117,42.9403,新疆吐鲁番市东南,Zhou,州,1.0,639,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1014,111079,hvd_111079,Anwu Zhou,安武州,安武州,105.913,18.312,越南河静横山地区,Zhou,州,1.0,701,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1015,111080,hvd_111080,Chang Zhou,长州,長州,106.17,20.4277,越南河南宁省南定附近,Zhou,州,1.0,622,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
1016,111081,hvd_111081,Tang Zhou,汤州,湯州,106.17,20.4277,越南谅山东南,Zhou,州,1.0,622,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
1017,111082,hvd_111082,Ai Zhou,爱州,愛州,105.781,105.781,越南清化省清化东南,Zhou,州,1.0,622,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1018,111083,hvd_111083,Wue Zhou,武峨州,武峨州,106.0213,21.8189,越南太原省太原东北武崖,Zhou,州,1.0,622,2.0,新建,741,2.0,更名,0,POINT,,,,,2011/6/30,,1
1019,111084,hvd_111084,Huan Zhou,驩州,驩州,105.6734,18.671,越南义安省荣市,Zhou,州,1.0,627,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1020,111085,hvd_111085,Yan Zhou,演州,演州,105.57,19.0031,越南义安省演州,Zhou,州,1.0,627,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1021,111086,hvd_111086,Feng Zhou,峰州,峰州,105.256,21.419,越南永富省白鹤县南风州,Zhou,州,1.0,621,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1022,111097,hvd_111097,Kui Zhou,夔州,夔州,109.52513,31.05475,重庆市奉节县,Zhou,州,1.0,619,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1023,111099,hvd_111099,Kai Zhou,开州,開州,108.4195,31.18791,重庆市开县,Zhou,州,1.0,618,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1024,111100,hvd_111100,Nan Zhou,南州,南州,106.64256,29.039379999999998,重庆市綦江县城北,Zhou,州,1.0,621,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1025,111101,hvd_111101,Qin Zhou,溱州,溱州,106.84008,28.859309999999997,重庆市綦江县东南青年镇,Zhou,州,1.0,642,4.0,新建,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1026,111102,hvd_111102,Yu Zhou,渝州,渝州,106.44495,29.5904,重庆市区,Zhou,州,1.0,618,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1027,111103,hvd_111103,Wan Zhou,万州,萬州,108.3736,30.812859999999997,重庆市万州区,Zhou,州,1.0,634,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1028,111104,hvd_111104,Zhong Zhou,忠州,忠州,108.03158,30.298579999999998,重庆市忠县,Zhou,州,1.0,634,4.0,更名,741,4.0,更名,0,POINT,,,,,2011/6/30,,1
1029,111105,hvd_111105,Andong Duhufu,安东都护府,安東都護府,118.86195,39.877320000000005,河北省卢龙县,Duhufu,都护府,1.0,714,4.0,治所迁移,742,4.0,治所迁移,0,POINT,,,,,2011/6/30,,1
1030,111106,hvd_111106,Ying Zhou,营州,營州,120.45078000000001,41.58008,辽宁省朝阳市,Zhou,州,1.0,723,4.0,治所迁移,742,4.0,更名,0,POINT,,,,,2011/6/30,,1
1031,111107,hvd_111107,Pinglujun Jiedushi,平卢军节度使,平盧軍節度使,116.13558,39.74125,顺化州,Fangzhen,方镇,1.0,741,4.0,治所迁移,742,4.0,治所迁移,0,POINT,,,,,2011/6/30,,1
1032,111108,hvd_111108,Zi Zhou,资州,資州,104.84836,29.78475,四川省资中县,Zhou,州,1.0,618,4.0,更名,742,4.0,更名,0,POINT,,,,,2011/6/30,,1
1033,111109,hvd_111109,Jiaohe Jun,交河郡,交河郡,89.18117,42.9403,新疆吐鲁番市东南,Jun,郡,1.0,742,4.0,更名,742,4.0,降级,0,POINT,,,,,2011/6/30,,1
1034,111110,hvd_111110,Linzi Jun,临淄郡,臨淄郡,117.00148999999999,36.65013,山东省济南市,0,郡,1.0,742,4.0,更名,745,4.0,更名,0,POINT,,,,,2011/6/30,,1
1035,111111,hvd_111111,Jian Zhou,剑州,劍州,105.46332,32.0334,四川省剑阁县,Zhou,州,1.0,713,4.0,更名,746,4.0,更名,0,POINT,,,,,2011/6/30,,1
1036,111112,hvd_111112,Anbei Duhufu,安北都护府,安北都護府,109.74876,40.66042,内蒙古包头市西南黄河北岸,Duhufu,都护府,1.0,714,4.0,治所迁移,748,4.0,治所迁移,0,POINT,,,,,2011/6/30,,1
1037,111114,hvd_111114,Xincheng Jun,忻城郡,忻城郡,108.66046999999999,24.06404,广西忻城县,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1038,111115,hvd_111115,Tanglin Jun,唐林郡,唐林郡,105.913,18.312,越南河静横山地区,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1039,111116,hvd_111116,Wenyang Jun,文阳郡,文陽郡,106.17,20.4277,越南河南宁省南定附近,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1040,111117,hvd_111117,Annan Duhufu,安南都护府,安南都護府,105.85,21.034000000000002,越南河内市,Duhufu,都护府,1.0,679,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1041,111118,hvd_111118,Jiu Zhen Jun,九真郡,九真郡,105.781,105.781,越南清化省清化东南,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1042,111119,hvd_111119,Wue Jun,武峨郡,武峨郡,106.0213,21.8189,越南太原省太原东北武崖,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1043,111120,hvd_111120,Rinan Jun,日南郡,日南郡,105.6734,18.671,越南义安省荣市,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1044,111121,hvd_111121,Yanshui Jun,演水郡,演水郡,105.57,19.0031,越南义安省演州,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1045,111122,hvd_111122,Chenghua Jun,承化郡,承化郡,105.256,21.419,越南永富省白鹤县南风州,Jun,郡,1.0,742,4.0,更名,750,4.0,降级,0,POINT,,,,,2011/6/30,,1
1046,111123,hvd_111123,Shuofangjun Jiedushi,朔方军节度使,朔方軍節度使,106.32813999999999,38.08889,宁夏灵武市南,Fangzhen,方镇,1.0,721,3.0,新建,753,3.0,更名和治所迁移,0,POINT,,,,,2011/6/30,,1
1047,111126,hvd_111126,Puning Jun,普宁郡,普寧郡,110.34751999999999,22.71418,广西北流市,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1048,111127,hvd_111127,Wenshui Jun,温水郡,溫水郡,110.45358999999999,22.53152,广西北流市东南,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1049,111128,hvd_111128,Ancheng Jun,安城郡,安城郡,108.83554,23.1887,广西宾阳县南古城,Ju,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1050,111129,hvd_111129,Nanchang Jun,南昌郡,南昌郡,109.97141,22.27587,广西博白县,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1051,111130,hvd_111130,Longchi Jun,龙池郡,龍池郡,109.74473,21.7364,广西博白县西南龙潭,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1052,111131,hvd_111131,Liancheng Jun,连城郡,連城郡,111.00085,22.92906,广西岑溪市东,Ju,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1053,111132,hvd_111132,Funan Jun,扶南郡,扶南郡,107.90538000000001,22.64334,广西扶绥县新宁镇,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1054,111133,hvd_111133,Huaize Jun,怀泽郡,懷澤郡,109.60843999999999,23.09909,广西贵港市东南郁江南岸,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
1055,111134,hvd_111134,Changlin Jun,常林郡,常林郡,110.07166000000001,23.39457,广西桂平市南,Jun,郡,1.0,742,4.0,更名,754,4.0,降级,0,POINT,,,,,2011/6/30,,1
