sequence,SYS_ID,NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,BEG_CHG_TY,END_YR,END_RULE,END_CHG_TY,NOTE_ID,OBJ_TYPE,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,FILENAME,X_Y_TYPE,SYS_ID_IN_MAIN_BOU_ID,SYS_ID_IN_MAIN_PT_ID
13916,220267,Guangping Fu,广平府,廣平府,0,0,,Fu,府,3,1368,4,更名和辖区扩大,1368,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13917,220268,Guangping Fu,广平府,廣平府,0,0,,Fu,府,3,1369,4,辖区缩小,1372,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13918,220269,Guangping Fu,广平府,廣平府,0,0,,Fu,府,3,1373,4,辖区扩大,1725,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13919,220270,Guangping Fu,广平府,廣平府,0,0,,Fu,府,3,1726,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13920,220271,Daming Lu,大名路,大名路,0,0,,Lu,路,3,1229,4,更名和辖区变化,1234,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13921,220272,Daming Lu,大名路,大名路,0,0,,Lu,路,3,1235,4,辖区扩大,1367,4,更名,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13922,220273,Daming Fu,大名府,大名府,0,0,,Fu,府,3,1368,4,更名,1372,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13923,220274,Daming Fu,大名府,大名府,0,0,,Fu,府,3,1373,4,辖区缩小,1724,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13924,220275,Daming Fu,大名府,大名府,0,0,,Fu,府,3,1725,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13926,220277,Tianjin Zhou,天津州,天津州,0,0,,Zhilizhou,直隶州,3,1725,4,新建,1725,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13927,220278,Tianjin Zhou,天津州,天津州,0,0,,Zhilizhou,直隶州,3,1726,4,辖区缩小,1730,4,更名和辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13931,220282,Ding Zhou,定州,定州,0,0,,Zhilizhou,直隶州,3,1724,4,新建,1733,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13932,220283,Ding Zhou,定州,定州,0,0,,Zhilizhou,直隶州,3,1734,4,辖区缩小,1734,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13933,220284,Ding Zhou,定州,定州,0,0,,Zhilizhou,直隶州,3,1735,4,辖区扩大,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13939,220290,Pingluan Fu,平滦府,平灤府,0,0,,Fu,府,3,1369,4,更名,1370,4,更名,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13940,220291,Yonging Fu,永平府,永平府,0,0,,Fu,府,3,1371,4,更名,1724,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13941,220292,Yonging Fu,永平府,永平府,0,0,,Fu,府,3,1725,4,辖区扩大,1736,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13942,220293,Yonging Fu,永平府,永平府,0,0,,Fu,府,3,1737,4,辖区扩大,1742,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13943,220294,Yonging Fu,永平府,永平府,0,0,,Fu,府,3,1743,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13944,220295,Zhunhua Zhou,遵化州,遵化州,0,0,,Zhilizhou,直隶州,3,1743,4,新建,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13946,220297,Wanquan Dusi,万全都司,萬全都司,0,0,,Dusi,都司,3,1430,4,新建,1649,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13947,220298,Wanquan Dusi,万全都司,萬全都司,0,0,,Dusi,都司,3,1650,4,辖区扩大,1692,4,更名,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13948,220299,Xuanhua Fu,宣化府,宣化府,0,0,,Fu,府,3,1693,4,更名,1727,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13949,220300,Xuanhua Fu,宣化府,宣化府,0,0,,Fu,府,3,1728,4,辖区扩大,1905,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13950,220301,Xuanhua Fu,宣化府,宣化府,0,0,,Fu,府,3,1906,4,辖区扩大,1910,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13951,220302,Xuanhua Fu,宣化府,宣化府,0,0,,Fu,府,3,1911,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13953,220304,Tazigou Ting,塔子沟厅,塔子溝廳,0,0,,Zhiliting,直隶厅,3,1740,4,新建,1773,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13954,220305,Tazigou Ting,塔子沟厅,塔子溝廳,0,0,,Zhiliting,直隶厅,3,1774,4,辖区缩小,1777,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13955,220306,Sanzuota Ting,三座塔厅,三座塔廳,0,0,,Zhiliting,直隶厅,3,1774,4,新建,1777,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13956,220307,Chaoyang Fu,朝阳府,朝陽府,0,0,,Fu,府,3,1903,4,新建,1907,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13957,220308,Chaoyang Fu,朝阳府,朝陽府,0,0,,Fu,府,3,1908,4,辖区扩大,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13958,220309,Wulahada Ting,乌兰哈达厅,烏蘭哈達廳,0,0,,Zhiliting,直隶厅,3,1774,4,新建,1777,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13960,220311,Siqi Ting,四旗厅,四旗廳,0,0,,Zhiliting,直隶厅,3,1736,4,新建,1777,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13961,220312,Bagou Ting,八沟厅,八溝廳,0,0,,Zhiliting,直隶厅,3,1729,4,新建,1773,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13962,220313,Bagou Ting,八沟厅,八溝廳,0,0,,Zhiliting,直隶厅,3,1774,4,辖区缩小,1777,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13963,220314,Kalahetun Ting,喀喇河屯厅,喀喇河屯廳,0,0,,Zhiliting,直隶厅,3,1742,4,新建,1777,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13964,220315,Duolunnuo'er Ting,多伦诺尔厅,多倫諾爾廳,0,0,,Zhiliting,直隶厅,3,1732,4,新建,1733,6,辖区缩小,0,POLYGON,FROM_FD,满志敏,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13965,220316,Duolunnuo'er Ting,多伦诺尔厅,多倫諾爾廳,0,0,,Zhiliting,直隶厅,3,1734,4,辖区缩小,1883,6,辖区扩大,0,POLYGON,FROM_FD,满志敏,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13966,220317,Duolunnuo'er Ting,多伦诺尔厅,多倫諾爾廳,0,0,,Zhiliting,直隶厅,3,1884,4,辖区扩大,1901,6,辖区缩小,0,POLYGON,FROM_FD,满志敏,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13967,220318,Duolunnuo'er Ting,多伦诺尔厅,多倫諾爾廳,0,0,,Zhiliting,直隶厅,3,1902,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,满志敏,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13968,220319,Rehe Ting,热河厅,熱河廳,0,0,,Zhiliting,直隶厅,3,1723,4,新建,1728,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13969,220320,Rehe Ting,热河厅,熱河廳,0,0,,Zhiliting,直隶厅,3,1729,4,辖区缩小,1731,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13970,220321,Rehe Ting,热河厅,熱河廳,0,0,,Zhiliting,直隶厅,3,1732,4,辖区缩小,1732,4,更名,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13971,220322,Chengde Zhou,承德州,承德州,0,0,,Zhilizhou,直隶州,3,1733,4,更名,1735,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13972,220323,Chengde Zhou,承德州,承德州,0,0,,Zhilizhou,直隶州,3,1736,4,辖区缩小,1739,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13973,220324,Chengde Zhou,承德州,承德州,0,0,,Zhilizhou,直隶州,3,1740,4,辖区缩小,1741,4,更名和辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13974,220325,Rehe Ting,热河厅,熱河廳,0,0,,Zhiliting,直隶厅,3,1742,4,更名和辖区缩小,1742,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13975,220326,Rehe Ting,热河厅,熱河廳,0,0,,Zhiliting,直隶厅,3,1743,4,辖区缩小,1777,4,更名和辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13976,220327,Chengde Fu,承德府,承德府,0,0,,Fu,府,3,1778,4,更名和辖区扩大,1902,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13977,220328,Chengde Fu,承德府,承德府,0,0,,Fu,府,3,1903,4,辖区缩小,1905,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13978,220329,Chengde Fu,承德府,承德府,0,0,,Fu,府,3,1906,4,辖区缩小,1907,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13979,220330,Chengde Fu,承德府,承德府,0,0,,Fu,府,3,1908,4,辖区缩小,1910,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13980,220331,Chengde Fu,承德府,承德府,0,0,,Fu,府,3,1911,4,辖区扩大,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13981,220332,Baoding Lu,保定路,保定路,0,0,,Lu,路,3,1286,4,更名,1367,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13982,220333,Baoding Lu,保定路,保定路,0,0,,Lu,路,3,1275,4,辖区缩小,1285,4,更名和辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13983,220334,Baoding Fu,保定府,保定府,0,0,,Fu,府,3,1368,4,更名和辖区扩大,1368,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13984,220335,Baoding Fu,保定府,保定府,0,0,,Fu,府,3,1369,4,辖区缩小,1732,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13985,220336,Baoding Fu,保定府,保定府,0,0,,Fu,府,3,1733,4,辖区缩小,1734,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13986,220337,Baoding Fu,保定府,保定府,0,0,,Fu,府,3,1735,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13988,220339,Dadu Lu,大都路,大都路,0,0,,Lu,路,3,1272,4,更名,1272,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13989,220340,Dadu Lu,大都路,大都路,0,0,,Lu,路,3,1273,4,辖区扩大,1285,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13990,220341,Dadu Lu,大都路,大都路,0,0,,Lu,路,3,1286,4,辖区缩小,1367,4,更名,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13992,220343,Shuntian Fu,顺天府,順天府,0,0,,Fu,府,3,1403,4,更名和辖区扩大,1649,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13993,220344,Shuntian Fu,顺天府,順天府,0,0,,Fu,府,3,1650,4,辖区缩小,1724,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13994,220345,Shuntian Fu,顺天府,順天府,0,0,,Fu,府,3,1725,4,辖区缩小,1725,4,辖区扩大,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13995,220346,Shuntian Fu,顺天府,順天府,0,0,,Fu,府,3,1726,4,辖区扩大,1742,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13996,220347,Shuntian Fu,顺天府,順天府,0,0,,Fu,府,3,1743,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13997,220348,Shangdu Lu,上都路,上都路,0,0,,Lu,路,3,1263,4,新建,1370,4,辖区缩小,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
13998,220349,Shangdu Lu,上都路,上都路,0,0,,Lu,路,3,1371,4,辖区缩小,1380,4,撤销,0,POLYGON,FROM_FD,傅林祥,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14004,220355,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1367,4,更名,1367,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14005,220356,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1368,4,辖区扩大,1368,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14006,220357,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1369,4,辖区扩大,1369,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14007,220358,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1370,4,辖区扩大,1723,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14008,220359,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1724,4,辖区缩小,1729,6,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14009,220360,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1730,4,辖区缩小,1733,6,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14010,220361,Jinan Fu,济南府,濟南府,0,0,,Fu,府,3,1734,4,辖区扩大,1911,6,数据下限,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14011,220362,Dongchang Lu,东昌路,東昌路,0,0,,Lu,路,3,1276,4,新建,1367,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14012,220363,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1368,4,辖区缩小,1368,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14013,220364,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1369,4,辖区扩大,1369,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14014,220365,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1370,4,辖区扩大,1723,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14015,220366,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1724,4,辖区扩大,1729,6,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14016,220367,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1730,4,辖区缩小,1733,6,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14017,220368,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1734,4,辖区扩大,1775,6,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14018,220369,Dongchang Fu,东昌府,東昌府,0,0,,Fu,府,3,1776,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14019,220370,Jining Lu,济宁路,濟寧路,0,0,,Lu,路,3,1279,4,新建,1366,4,更名,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14020,220371,JIning Fu,济宁府,濟寧府,0,0,,Fu,府,3,1367,4,更名,1367,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14021,220372,JIning Fu,济宁府,濟寧府,0,0,,Fu,府,3,1368,4,辖区扩大,1368,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14022,220373,JIning Fu,济宁府,濟寧府,3,0.258,,Fu,府,3,1369,4,辖区扩大,1370,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14023,220374,JIning Fu,济宁府,濟寧府,3,0.258,,Fu,府,3,1371,4,辖区扩大,1373,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14024,220375,JIning Fu,济宁府,濟寧府,3,0.258,,Fu,府,3,1374,4,辖区扩大,1374,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14025,220376,JIning Fu,济宁府,濟寧府,3,0.258,,Fu,府,3,1375,4,辖区缩小,1384,4,更名和辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14026,220377,Yanzhou Fu,兖州府,兗州府,3,0.258,,Fu,府,3,1385,4,更名和辖区扩大,1723,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14027,220378,Yanzhou Fu,兖州府,兗州府,3,0.258,,Fu,府,3,1724,4,辖区缩小,1729,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14028,220379,Yanzhou Fu,兖州府,兗州府,3,0.258,,Fu,府,3,1730,4,辖区缩小,1734,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14029,220380,Yanzhou Fu,兖州府,兗州府,3,0.258,,Fu,府,3,1735,4,辖区扩大,1775,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14030,220381,Yanzhou Fu,兖州府,兗州府,3,0.258,,Fu,府,3,1776,4,辖区缩小,1779,4,辖区变化,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14031,220382,Yanzhou Fu,兖州府,兗州府,0,0,,Fu,府,3,1780,4,辖区变化,1911,6,数据下限,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14033,220384,Qingzhou Fu,青州府,青州府,3,0.258,,Fu,府,3,1367,4,更名,1367,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14034,220385,Qingzhou Fu,青州府,青州府,3,0.258,,Fu,府,3,1368,4,辖区缩小,1368,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14035,220386,Qingzhou Fu,青州府,青州府,3,0.258,,Fu,府,3,1369,4,辖区缩小,1374,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14036,220387,Qingzhou Fu,青州府,青州府,3,0.258,,Fu,府,3,1375,4,辖区扩大,1375,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14037,220388,Qingzhou Fu,青州府,青州府,3,0.258,,Fu,府,3,1376,4,辖区缩小,1384,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14038,220389,Qingzhou Fu,青州府,青州府,3,0.258,,Fu,府,3,1385,4,辖区缩小,1729,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14043,220394,Jining Zhou,济宁州,濟寧州,0,0,,Zhilizhou,直隶州,3,1776,4,新建,1779,4,辖区变化,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14044,220395,Jining Zhou,济宁州,濟寧州,0,0,,Zhilizhou,直隶州,3,1780,4,辖区变化,1911,6,数据下限,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14046,220397,Laizhou Fu,莱州府,萊州府,0,0,,Fu,府,3,1368,4,新建,1372,4,更名和辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14048,220399,Laizhou Fu,莱州府,萊州府,0,0,,Fu,府,3,1376,4,更名和辖区变化,1903,6,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14049,220400,Laizhou Fu,莱州府,萊州府,0,0,,Fu,府,3,1904,4,辖区缩小,1911,6,数据下限,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14051,220402,Tai'an Zhou,泰安州,泰安州,0,0,,Zhilizhou,直隶州,3,1724,4,新建,1733,4,辖区缩小,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14052,220403,Tai'an Zhou,泰安州,泰安州,0,0,,Zhilizhou,直隶州,3,1734,4,辖区缩小,1734,4,更名和辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14055,220406,En Zhou,恩州,恩州,0,0,,Zhou,州,3,1265,4,新建,1367,4,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14056,220407,En Zhou,恩州,恩州,0,0,,Zhou,州,3,1368,4,辖区扩大,1368,4,撤销,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14059,220410,Bin Zhou,滨州,濱州,0,0,,Zhou,州,6,1368,9,新建,1368,9,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14060,220411,Bin Zhou,滨州,濱州,0,0,,Zhou,州,6,1369,9,辖区扩大,1369,9,撤销,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14069,220420,Qingzhou Fu,青州府,青州府,0,0,,Fu,府,3,1730,4,辖区缩小,1733,6,辖区扩大,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14070,220421,Qingzhou Fu,青州府,青州府,0,0,,Fu,府,3,1734,4,辖区扩大,1911,6,数据下限,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
14072,220423,Cao Zhou,曹州,曹州,0,0,,Zhou,州,3,1368,4,辖区缩小,1370,4,撤销,0,POLYGON,FROM_FD,王文楚,满志敏,,2015/5/25,Prefecture_Bou,,FALSE,FALSE
