fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
樂平,PL000000022322,樂平,中國-山東省-聊城市-東昌府區,24.0,220.0,东汉,CN0371502Z23AA,兗州刺史部,115.8295,36.4444,found,False,False,False,False,partial_incl_start_of_target,0
樂平,PL000000022322,樂平,中國-山東省-聊城市-東昌府區,24.0,220.0,东汉,CN0371502Z23AA,兗州刺史部,115.8295,36.4444,found,False,False,False,False,,0
樂平,PL000000022322,樂平,中國-山東省-聊城市-東昌府區,24.0,220.0,东汉,CN0371502Z23AA,兗州刺史部,115.8295,36.4444,found,False,False,False,False,,0
樂平,PL000000022322,樂平,中國-山東省-聊城市-東昌府區,24.0,220.0,东汉,CN0371502Z23AA,兗州刺史部,115.8295,36.4444,found,False,False,False,False,,0
樂平,PL000000022322,樂平,中國-山東省-聊城市-東昌府區,24.0,220.0,东汉,CN0371502Z23AA,兗州刺史部,115.8295,36.4444,found,False,False,False,False,,0
樂平,PL000000022322,樂平,中國-山東省-聊城市-東昌府區,24.0,220.0,东汉,CN0371502Z23AA,兗州刺史部,115.8295,36.4444,found,False,False,False,False,,0
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,incoming_nested_in_target,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,True,True,False,False,,2
雩都,PL000000019263,雩都,中國-江西省-贛州市-于都縣,24.0,220.0,东汉,CN0360731Z05AA,揚州刺史部,115.4156,26.0116,found,False,True,False,False,,1
膚施,PL000000044083,膚施,中國-陝西省-榆林市-榆陽區,24.0,220.0,东汉,CN0610802Z05AA,并州刺史部,109.8809,38.0074,found,False,False,False,False,,0
膚施,PL000000044083,膚施,中國-陝西省-榆林市-榆陽區,24.0,220.0,东汉,CN0610802Z05AA,并州刺史部,109.8809,38.0074,found,False,False,False,False,,0
膚施,PL000000044083,膚施,中國-陝西省-榆林市-榆陽區,24.0,220.0,东汉,CN0610802Z05AA,并州刺史部,109.8809,38.0074,found,True,False,False,False,partial_incl_end_of_target,1
膚施,PL000000044083,膚施,中國-陝西省-榆林市-榆陽區,24.0,220.0,东汉,CN0610802Z05AA,并州刺史部,109.8809,38.0074,found,False,False,False,False,,0
膚施,PL000000044083,膚施,中國-陝西省-榆林市-榆陽區,24.0,220.0,东汉,CN0610802Z05AA,并州刺史部,109.8809,38.0074,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,False,False,False,,1
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,incoming_nested_in_target,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,True,False,False,,2
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,True,False,False,False,,1
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,False,False,False,,0
長安,PL000000042390,長安縣,中國-陝西省-西安市-未央區,24.0,220.0,东汉,CN0610112Z04AA,司隸校尉部,108.8534,34.306,found,False,True,False,False,,1
鄠縣,PL000000042678,鄠縣,中國-陝西省-西安市-戶縣,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,108.6128,34.1114,found,True,True,False,False,,2
鄠縣,PL000000042678,鄠縣,中國-陝西省-西安市-戶縣,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,108.6128,34.1114,found,True,True,False,False,incoming_nested_in_target,2
鄠縣,PL000000042678,鄠縣,中國-陝西省-西安市-戶縣,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,108.6128,34.1114,found,True,True,False,False,,2
鄠縣,PL000000042678,鄠縣,中國-陝西省-西安市-戶縣,24.0,220.0,东汉,CN0610125Z16AA,司隸校尉部,108.6128,34.1114,found,False,True,False,False,,1
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
咸陽,PL000000006375,咸陽,中國-內蒙古自治區-包頭市-土默特右旗,24.0,220.0,东汉,CN0150221Z03AA,并州刺史部,110.6926,40.556999999999995,found,False,False,False,False,,0
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,False,False,False,False,,0
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,partial_incl_end_of_target,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,partial_incl_start_of_target,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,partial_incl_end_of_target,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,ERROR__END_BEFORE_BEG,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,CAUTION__ZEROES,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,True,True,False,False,,2
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,False,False,False,False,,0
武功,PL000000042906,武功,中國-陝西省-寶雞市-扶風縣,24.0,220.0,东汉,CN0610324Z20AA,司隸校尉部,108.0342,34.2541,found,False,True,False,False,,1
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,partial_incl_end_of_target,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,True,True,False,False,,2
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,False,False,False,False,,0
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,False,False,False,False,,0
高陵,PL000000042702,高陵,中國-陝西省-西安市-高陵縣,24.0,220.0,东汉,CN0610126Z12AA,司隸校尉部,109.0895,34.5329,found,False,True,False,False,,1
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,,0
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,True,target_nested_in_incoming,1
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,True,True,False,True,target_nested_in_incoming,3
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,True,True,False,False,,2
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,True,True,False,False,partial_incl_end_of_target,2
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,CAUTION__ZEROES,0
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,,0
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,,0
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,True,False,False,,1
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,True,False,False,partial_incl_end_of_target,1
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,,0
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,,0
富平,PL000000047193,富平,中國-寧夏回族自治區-吳忠市,24.0,220.0,东汉,CN0640300Z07AA,涼州刺史部,106.105,37.929,found,False,False,False,False,,0
