fuzzy_nm,tgaz_nm_trad,tgaz_beg,tgaz_prnt_py,tgaz_sys_id,tgaz_prnt_sysid,tgaz_type_ch,tgaz_y_coord,tgaz_pres_loc,tgaz_prnt_simp,tgaz_end,tgaz_prnt_id,tgaz_nm_py,tgaz_type_py,tgaz_nm_simp,tgaz_obj_type,tgaz_data_source,tgaz_x_coord,input_x_coord,input_id,input_y_coord,input_dynasty,input_nm_trad,input_year_beg,input_year_end,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
高陽,高陽縣,1380.0,An Zhou,hvd_44789,hvd_87745,县,38.68891,今河北省高阳县驻地高阳镇,安州,1911.0,22882,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,115.7742,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,True,False,False,,1
高陽,高陽縣,477.0,Xiangcheng Jun,hvd_82825,hvd_115988,县,33.74753,今河南平顶山市,襄城郡,550.0,32804,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,113.30051,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽僑縣,454.0,\N,hvd_85223,\N,县,36.947959999999995,今山东淄博市临淄区西北之北高阳,\N,466.0,\N,Gaoyangqiao Xian,Xian,高阳侨县,POINT,CHGIS,118.20506999999999,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽縣,467.0,\N,hvd_85224,\N,县,36.947959999999995,今山东淄博市临淄区西北北高阳,\N,606.0,\N,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,118.20506999999999,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽侯國,-20.0,\N,hvd_85501,\N,侯国,35.23772,今山东莒南县东北横沟,\N,29.0,\N,Gaoyang Houguo,Hou Guo,高阳侯国,POINT,CHGIS,119.14979,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,partial_incl_end_of_target,0
高陽,高陽縣,-221.0,Hejian Jun,hvd_87284,hvd_87601,县,38.68215,今河北高阳县高阳镇东旧城,河间郡,13.0,22784,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,115.9199,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽縣,23.0,Hejian Guo,hvd_87286,hvd_87609,县,38.68215,今河北高阳县高阳镇东旧城,河间国,0.0,22792,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,115.9199,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,ERROR__END_BEFORE_BEG,0
高陽,高陽國,265.0,Xijin,hvd_87631,hvd_113660,国,38.43571,今河北蠡县蠡吾镇南,西晋,0.0,32053,Gaoyang Guo,Guo,高阳国,POINT,CHGIS,115.57600000000001,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,ERROR__END_BEFORE_BEG,0
高陽,高陽縣,596.0,Pu Zhou,hvd_87751,hvd_87750,县,38.68215,今河北高阳县驻地高阳镇东旧城镇,蒲州,1072.0,22884,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,115.9199,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽郡,613.0,Sui,hvd_87844,hvd_113617,郡,38.52006,今河北定州市,隋,616.0,32013,Gaoyang Jun,Jun,高阳郡,POINT,CHGIS,114.97503999999999,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽郡,617.0,Sui,hvd_87845,hvd_113617,郡,38.52006,今河北定州市,隋,620.0,32013,Gaoyang Jun,Jun,高阳郡,POINT,CHGIS,114.97503999999999,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽國,265.0,\N,hvd_115254,\N,国,38.43571,,\N,317.0,\N,Gaoyang Guo,Guo,高阳国,POINT,CHGIS,115.57600000000001,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽郡,697.0,\N,hvd_115255,\N,郡,38.52006,,\N,892.0,\N,Gaoyang Jun,Jun,高阳郡,POINT,CHGIS,114.97503999999999,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽縣,1911.0,Baoding Fu,hvd_121481,hvd_120154,县,38.68891,河北高阳县治,保定府,1911.0,33058,Gaoyang Xian,Xian,高阳县,POINT,CHGIS,115.7742,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,True,False,False,,1
高陽,高陽鎮,1911.0,Pucheng Xian,hvd_132577,hvd_121363,村镇,35.1362,陕西省蒲城县高阳,蒲城县,1911.0,33682,Gaoyangzhen,Cun Zhen,高阳镇,POINT,CHGIS,109.49014,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽,1911.0,Shaowu Xian,hvd_137592,hvd_40272,村镇,27.47552,福建邵武市高阳,邵武县,1911.0,13538,Gaoyang,Cun Zhen,高阳,POINT,CHGIS,117.51236000000002,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽集,1911.0,Changyi Xian,hvd_144554,hvd_122070,村镇,36.45629,山东昌邑县高阳,昌邑县,1911.0,34236,Gaoyangji,Cun Zhen,高阳集,POINT,CHGIS,119.57848,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽集,1911.0,Pi Xian,hvd_148231,hvd_121957,村镇,34.50095,河南杞县高阳,杞县,1911.0,34123,Gaoyangji,Cun Zhen,高阳集,POINT,CHGIS,114.67403999999999,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽,1911.0,\N,hvd_162822,\N,村镇,31.07002,四川省云阳县高阳区,\N,1911.0,\N,Gaoyang,Cun Zhen,高阳,POINT,CHGIS,108.69468,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,False,False,False,,0
高陽,高陽縣,1911.0,Baoding Fu,hvd_196612,hvd_195209,县,38.68891,,保定府,1911.0,75507,Gaoyang Xian,Xian,高阳县,POLYGON,CHGIS,0.0,115.913,PL000000002249,38.6889,东汉,高陽,24.0,220.0,found,False,True,False,False,,1
新城,新城縣,1820.0,Baoding Fu,hvd_31,hvd_9506,县,39.24595,河北新城县东南旧新城,保定府,1820.0,1996,Xincheng,Xian,新城县,POINT,CHGIS,115.98756000000002,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1820.0,Jianchang Fu,hvd_828,hvd_9647,县,27.29683,江西黎川县,建昌府,1820.0,2125,Xincheng Xian,Xian,新城县,POINT,CHGIS,116.91423,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1820.0,Jinan Fu,hvd_1036,hvd_9673,县,36.95058,山东桓台县（索镇）西桓城,济南府,1820.0,2151,Xincheng Xian,Xian,新城县,POINT,CHGIS,117.94424,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1820.0,Tianjin Fu,hvd_15959,hvd_9514,村镇,38.980109999999996,天津市东新城,天津府,1820.0,2004,Xincheng,Cun Zhen,新城,POINT,CHGIS,117.56441000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城堡,1820.0,Ganzhou Fu,hvd_16448,hvd_9532,村镇,39.09187,甘肃张掖县西北靖安堡,甘州府,1820.0,2010,Xinchengbao,Cun Zhen,新城堡,POINT,CHGIS,100.42495,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城堡,1820.0,Su Zhou,hvd_16478,hvd_9531,村镇,39.872440000000005,甘肃酒泉市西北新城子,肃州,1820.0,2009,Xinchengbao,Cun Zhen,新城堡,POINT,CHGIS,98.44163,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城鎮,1820.0,Jing Zhou,hvd_16725,hvd_9539,村镇,35.63324,甘肃镇原县西南新城,泾州,1820.0,2017,Xinchengzhen,Cun Zhen,新城镇,POINT,CHGIS,106.92748,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城堡,1820.0,Liangzhou Fu,hvd_16819,hvd_9534,村镇,38.194959999999995,甘肃永昌县西南新城,凉州府,1820.0,2012,Xinchengbao,Cun Zhen,新城堡,POINT,CHGIS,101.59322,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1820.0,Zhenyuan Fu,hvd_17761,hvd_9576,村镇,26.863879999999998,贵州施秉县东南新城,镇远府,1820.0,2054,Xincheng,Cun Zhen,新城,POINT,CHGIS,108.23702,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1820.0,Xingyi Fu,hvd_17807,hvd_9584,村镇,25.437070000000002,贵州兴仁县,兴义府,1820.0,2062,Xincheng,Cun Zhen,新城,POINT,CHGIS,105.18205,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城鎮,1820.0,Jingmen Zhou,hvd_18643,hvd_9605,村镇,30.64895,湖北荆门市东南新城,荆门州,1820.0,2083,Xinchengzhen,Cun Zhen,新城镇,POINT,CHGIS,112.58677,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1820.0,Hengzhou Fu,hvd_18909,hvd_9627,村镇,26.60908,湖南衡阳县东南新城,衡州府,1820.0,2105,Xincheng,Cun Zhen,新城,POINT,CHGIS,112.92271000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1820.0,Nan'an Fu,hvd_19380,hvd_9649,村镇,25.52925,江西大余县东北新城,南安府,1820.0,2127,Xincheng,Cun Zhen,新城,POINT,CHGIS,114.61859,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城店,1820.0,Dengzhou Fu,hvd_20134,hvd_9668,村镇,37.42283,山东莱州市东北新城,登州府,1820.0,2146,Xinchengdian,Cun Zhen,新城店,POINT,CHGIS,120.13747,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城鎮,1820.0,Xiushui Xian,hvd_24034,hvd_40058,村镇,30.79747,今浙江嘉兴市西北新睦镇,秀水县,1820.0,13341,Xinchengzhen,Cun Zhen,新城镇,POINT,CHGIS,120.6061,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城郡,220.0,\N,hvd_34546,\N,郡,32.05897,今湖北省房县,\N,489.0,\N,Xincheng Jun,Jun,新城郡,POINT,CHGIS,110.72715,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
新城,新城縣,225.0,Wu Jun,hvd_40119,hvd_32054,县,29.971,今浙江富阳市西南新登镇,吴郡,227.0,11345,Xincheng Xian,Xian,新城县,POINT,CHGIS,119.72395,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,334.0,Wu Jun,hvd_40120,hvd_32054,县,29.971,今浙江富阳市西南新登镇,吴郡,588.0,11345,Xincheng Xian,Xian,新城县,POINT,CHGIS,119.72395,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,682.0,Hang Zhou,hvd_40121,hvd_32335,县,29.971,今浙江富阳市西南新登镇,杭州,906.0,11539,Xincheng Xian,Xian,新城县,POINT,CHGIS,119.72395,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,979.0,Hang Zhou,hvd_40123,hvd_32336,县,29.971,今浙江富阳市西南新登镇,杭州,1911.0,11540,Xincheng Xian,Xian,新城县,POINT,CHGIS,119.72395,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1138.0,Jianchang Jun,hvd_40983,hvd_32522,县,27.29683,江西黎川县,建昌军,1911.0,11641,Xincheng Xian,Xian,新城县,POINT,CHGIS,116.91423,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,575.0,Xiangdong Jun,hvd_41857,hvd_32862,县,26.60908,湖南耒阳县北新市,湘东郡,588.0,11870,Xincheng Xian,Xian,新城县,POINT,CHGIS,112.92271000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1336.0,Hengzhou Lu,hvd_41858,hvd_32764,县,26.60908,湖南耒阳县北新市,衡州路,1376.0,11772,Xincheng Xian,Xian,新城县,POINT,CHGIS,112.92271000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,266.0,Zhaoling Jun,hvd_42033,hvd_32900,县,27.26675,湖南邵东县东,昭陵郡,307.0,11908,Xincheng Xian,Xian,新城县,POINT,CHGIS,112.02808,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,621.0,Heng Zhou,hvd_42125,hvd_32865,县,26.60908,湖南耒阳县北近衡南县界之新市,衡州,623.0,11873,Xinchen Xian,Xian,新城县,POINT,CHGIS,112.92271000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1277.0,Huaidong Lu,hvd_42776,hvd_33312,县,33.50412,江苏淮安市西黄码头附近,淮东路,1282.0,12047,Xincheng Xian,Xian,新城县,POINT,CHGIS,119.10261000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,929.0,Zhuo Zhou,hvd_44754,hvd_116210,县,39.24595,今河北省新城县驻地高碑店镇东南新城镇,涿州,1229.0,32976,Xincheng Xian,Xian,新城县,POINT,CHGIS,115.98756000000002,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1235.0,Dadulu,hvd_44755,hvd_115129,县,39.24595,今河北省新城县驻地东南新城镇,大都路,1911.0,32186,Xincheng Xian,Xian,新城县,POINT,CHGIS,115.98756000000002,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1228.0,Jinan Fu,hvd_45168,hvd_86003,县,36.9496,今山东桓台县西桓台城,济南府,1374.0,22175,Xincheng Xian,Xian,新城县,POINT,CHGIS,117.94308000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1378.0,Jinan Fu,hvd_45169,hvd_86003,县,36.9496,今桓台县西桓台城,济南府,1912.0,22175,Xincheng Xian,Xian,新城县,POINT,CHGIS,117.94308000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,-206.0,Youfufeng,hvd_70686,hvd_116125,县,34.41219,今陕西咸阳渭城区窑店镇,右扶风,-201.0,32908,Xincheng Xian,Xian,新城县,POINT,CHGIS,108.85463,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城府,1906.0,\N,hvd_79286,\N,府,45.1726,今吉林省扶余县驻地,\N,1911.0,\N,Xincheng Fu,Fu,新城府,POINT,CHGIS,124.82203999999999,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,505.0,Yongan Jun,hvd_82566,hvd_116113,县,31.997790000000002,今河南光山东十里 -史河北岸,永安郡,582.0,32899,Xincheng Xian,Xian,新城县,POINT,CHGIS,114.95473999999999,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,498.0,Xincheng Xian,hvd_82710,hvd_95177,县,32.930409999999995,今河南邓州西北罗庄乡南古县村,新城县,553.0,25630,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.89103,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,583.0,Deng Zhou,hvd_82712,hvd_113328,县,32.930409999999995,今河南邓州西北罗庄乡南古县村,邓州,618.0,31733,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.89103,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,619.0,Li Zhou,hvd_82713,hvd_115535,县,32.96992,今河南邓州西北罗庄,郦州,628.0,32473,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.91631000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,629.0,Deng Zhou,hvd_82714,hvd_110958,县,32.930409999999995,今河南邓州西北罗庄乡南古县村,邓州,741.0,29683,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.89103,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,399.0,Tujing Jun,hvd_95175,hvd_115888,县,36.945009999999996,今山西交口县西南,吐京郡,447.0,32736,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.14716000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,497.0,Tujing Jun,hvd_95177,hvd_115888,县,36.945009999999996,今山西交口县西南,吐京郡,626.0,32736,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.14716000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,526.0,Fenxi Jun,hvd_95381,hvd_115211,县,36.721070000000005,今山西汾西县西北云城村,汾西郡,589.0,32246,Xincheng Xian,Xian,新城县,POINT,CHGIS,111.35383999999999,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,543.0,Tujing Jun,hvd_95547,hvd_115888,县,39.1348,今山西朔州市朔城区窑子头乡梵王寺村,吐京郡,554.0,32736,Xincheng Xian,Xian,新城县,POINT,CHGIS,112.32498000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,554.0,\N,hvd_96342,\N,县,30.77327,今四川三台县南郪江,\N,555.0,\N,Xincheng Xian,Xian,新城县,POINT,CHGIS,105.07533000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城郡,607.0,Sui,hvd_96574,hvd_113617,郡,31.094620000000003,今四川三台县治,隋,617.0,32013,Xincheng Jun,Jun,新城郡,POINT,CHGIS,105.08757,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城郡,534.0,\N,hvd_116000,\N,郡,32.03111,,\N,582.0,\N,Xincheng Jun,Jun,新城郡,POINT,CHGIS,110.72352,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城府,1911.0,\N,hvd_120462,\N,府,45.17203,吉林省扶余市,\N,1911.0,\N,Xincheng Fu,Fu,新城府,POINT,CHGIS,124.82095,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Baoding Fu,hvd_121466,hvd_120154,县,39.24595,河北新城县新城镇,保定府,1911.0,33058,Xincheng Xian,Xian,新城县,POINT,CHGIS,115.98756000000002,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Jianchang Fu,hvd_121760,hvd_120206,县,27.29683,江西黎川县县治日峰镇,建昌府,1911.0,33109,Xincheng Xian,Xian,新城县,POINT,CHGIS,116.91423,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Jinan Fu,hvd_122091,hvd_120250,县,36.95058,山东桓台县新城镇,济南府,1911.0,33137,Xincheng Xian,Xian,新城县,POINT,CHGIS,117.94424,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城鎮,1911.0,Yangzi Xian,hvd_125495,hvd_121025,村镇,32.28799,江苏仪征市新城,扬子县,1911.0,33360,Xinchengzhen,Cun Zhen,新城镇,POINT,CHGIS,119.2395,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Sui Zhou,hvd_128416,hvd_121162,村镇,32.343309999999995,湖北随州市新城镇,随州,1911.0,33482,Xincheng,Cun Zhen,新城,POINT,CHGIS,113.19675,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城市,1911.0,Leiyang Xian,hvd_129564,hvd_121203,村镇,26.60908,湖南耒阳市新市镇,耒阳县,1911.0,33523,Xinchengshi,Cun Zhen,新城市,POINT,CHGIS,112.92271000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城口,1911.0,Huaiyuan Xian,hvd_130399,hvd_121252,村镇,32.77758,安徽怀远县新城口,怀远县,1911.0,33572,Xinchengkou,Cun Zhen,新城口,POINT,CHGIS,117.10009,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城鋪,1911.0,Zhengding Xian,hvd_133633,hvd_121418,村镇,38.2688,河北正定县新城铺镇,正定县,1911.0,33737,Xinchengpu,Cun Zhen,新城铺,POINT,CHGIS,114.68176000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城店,1911.0,Shahe Xian,hvd_133991,hvd_121426,村镇,36.88463,河北沙河市新城镇,沙河县,1911.0,33745,Xinchengdian,Cun Zhen,新城店,POINT,CHGIS,114.35181000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Tianjin Xian,hvd_136547,hvd_121473,村镇,38.98943,天津市塘沽区新城,天津县,1911.0,33792,Xincheng,Cun Zhen,新城,POINT,CHGIS,117.56598000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城鎮,1911.0,Xiushui Xian,hvd_139288,hvd_40058,村镇,30.79747,今浙江嘉兴市西北新睦镇,秀水县,1911.0,13341,Xinchengzhen,Cun Zhen,新城镇,POINT,CHGIS,120.6061,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Dayu Xian,hvd_141462,hvd_121754,村镇,25.52925,江西大余县新城,大庾县,1911.0,33940,Xincheng,Cun Zhen,新城,POINT,CHGIS,114.61859,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Juye Xian,hvd_143693,hvd_121984,村镇,35.3522,山东巨野县新城,巨野县,1911.0,34150,Xincheng,Cun Zhen,新城,POINT,CHGIS,116.08466999999999,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城集,1911.0,Zhaoyuan Xian,hvd_144474,hvd_122076,村镇,37.431259999999995,山东莱州市新城,招远县,1911.0,34242,Xinchengji,Cun Zhen,新城集,POINT,CHGIS,120.14426999999999,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Yangqu Xian,hvd_144853,hvd_121830,村镇,37.956309999999995,山西太原市新城,阳曲县,1911.0,33996,Xincheng,Cun Zhen,新城,POINT,CHGIS,112.53397,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Huojia Xian,hvd_148984,hvd_121906,村镇,35.07454,河南获嘉县新城,获嘉县,1911.0,34072,Xincheng,Cun Zhen,新城,POINT,CHGIS,113.67453,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城堡,1911.0,Su Zhou,hvd_150552,hvd_120321,村镇,39.872440000000005,甘肃嘉峪关市新城北,肃州,1911.0,33189,Xinchengbao,Cun Zhen,新城堡,POINT,CHGIS,98.44163,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Gaolan Xian,hvd_150803,hvd_122217,村镇,36.15712,甘肃兰州市新城,皋兰县,1911.0,34280,Xincheng,Cun Zhen,新城,POINT,CHGIS,103.47935,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城子,1911.0,Min Zhou,hvd_151284,hvd_122255,村镇,34.02036,甘肃宕昌县新城子,岷州,1911.0,34318,Xinchengzi,Cun Zhen,新城子,POINT,CHGIS,104.43788,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城,1911.0,Zhenyuan Xian,hvd_152098,hvd_122247,村镇,35.63324,甘肃镇原县新城,镇原县,1911.0,34310,Xincheng,Cun Zhen,新城,POINT,CHGIS,106.92748,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣丞,1911.0,Puan Xian,hvd_161641,hvd_122655,村镇,25.43555,贵州兴仁县县治,普安县,1911.0,34566,Xinchengxiancheng,Cun Zhen,新城县丞,POINT,CHGIS,105.18073000000001,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城府,1911.0,Jilin,hvd_195457,hvd_195022,府,45.17203,,吉林,1911.0,75393,Xincheng Fu,Fu,新城府,POLYGON,CHGIS,0.0,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Hangzhou Fu,hvd_196540,hvd_195198,县,0.0,,杭州府,1911.0,75496,Xincheng Xian,Xian,新城县,POLYGON,CHGIS,0.0,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Baoding Fu,hvd_196624,hvd_195209,县,39.24595,,保定府,1911.0,75507,Xincheng Xian,Xian,新城县,POLYGON,CHGIS,0.0,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Jianchang Fu,hvd_196798,hvd_195234,县,27.29683,,建昌府,1911.0,75532,Xincheng Xian,Xian,新城县,POLYGON,CHGIS,0.0,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
新城,新城縣,1911.0,Jinan Fu,hvd_197066,hvd_195264,县,36.95058,,济南府,1911.0,75549,Xincheng Xian,Xian,新城县,POLYGON,CHGIS,0.0,112.3761,PL000000023852,34.3788,东汉,新城,24.0,220.0,found,False,False,False,False,,0
望都,望都縣,1820.0,Baoding Fu,hvd_33,hvd_9506,县,38.70527,河北望都县,保定府,1820.0,1996,Wangdu,Xian,望都县,POINT,CHGIS,115.13342,115.0268,PL000000002228,38.7722,东汉,望都,24.0,220.0,found,False,False,False,False,,0
望都,望都縣,586.0,Ding Zhou,hvd_44763,hvd_87842,县,38.70527,今河北省望都县驻地望都镇,定州,606.0,22939,Wangdu Xian,Xian,望都县,POINT,CHGIS,115.13342,115.0268,PL000000002228,38.7722,东汉,望都,24.0,220.0,found,False,False,False,False,,0
