,fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
299,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
300,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
301,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
302,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
303,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
304,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
305,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,True,False,False,,1
306,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
307,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
308,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
309,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
310,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
311,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
312,新城,PL000000023852,新城,中國-河南省-洛陽市-伊川縣,24.0,220.0,东汉,CN0410329Z22AA,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
324,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
325,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
326,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
327,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
328,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
329,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,ERROR__END_BEFORE_BEG,2
330,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,True,True,False,False,,2
331,望都,PL000000002228,望都,中國-河北省-保定市-唐縣,24.0,220.0,东汉,CN0130627Z14AA,冀州刺史部,115.0268,38.7722,found,False,True,False,False,,1
378,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
379,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
380,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
381,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,False,False,False,,1
382,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
383,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
384,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
385,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
386,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
387,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
388,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
389,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
390,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
391,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
392,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,partial_incl_start_of_target,0
393,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
394,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
395,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
396,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
397,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
398,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
399,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
400,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
401,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
402,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
403,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
404,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
405,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
406,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,partial_incl_end_of_target,0
407,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
408,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
409,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
410,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
411,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
412,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
413,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,False,False,False,,1
414,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
415,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
416,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
417,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
418,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,True,True,False,False,,2
419,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
420,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
421,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
422,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
423,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
424,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
425,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
426,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
427,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
428,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,True,False,False,,1
429,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
430,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
431,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
432,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
433,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
434,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
435,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
436,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
437,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
438,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
439,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
440,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
441,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,False,False,False,,0
442,新安,PL000000025100,新安,中國-河南省-三門峽市-義馬市,24.0,220.0,东汉,CN0411281Z02AA,司隸校尉部,111.8295,34.755,found,False,True,False,False,,1
447,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
448,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,False,False,False,,0
449,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,True,False,False,,1
450,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
451,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
452,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,CAUTION__ZEROES,2
453,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
454,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,True,True,False,False,,2
455,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,False,False,False,,0
456,元城,PL000000001527,元城,中國-河北省-邯鄲市-大名縣,24.0,220.0,东汉,CN0130425Z18AA,冀州刺史部,115.3135,36.3218,found,False,True,False,False,,1
515,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
516,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
517,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
518,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
519,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
520,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
521,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,True,True,False,False,,2
522,長垣,PL000000024439,長垣,中國-河南省-新鄉市-長垣縣,24.0,220.0,东汉,CN0410728Z11AA,兗州刺史部,114.7482,35.2285,found,False,True,False,False,,1
531,阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
532,阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,False,False,False,,0
533,阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,False,False,False,,0
534,阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
535,阜城,PL000000001078,阜城,中國-河北省-石家莊市-辛集市,24.0,220.0,东汉,CN0130181Z18AA,冀州刺史部,115.311,37.6915,found,False,True,False,False,,1
