fuzzy_nm,tgaz_prnt_py,tgaz_type_py,tgaz_x_coord,tgaz_beg,tgaz_pres_loc,tgaz_prnt_id,tgaz_end,tgaz_type_ch,tgaz_obj_type,tgaz_data_source,tgaz_nm_simp,tgaz_y_coord,tgaz_nm_py,tgaz_prnt_sysid,tgaz_sys_id,tgaz_nm_trad,tgaz_prnt_simp,input_nm_trad,input_dynasty,input_y_coord,input_x_coord,input_year_beg,input_year_end,input_id,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
白土,,,,,,,,,,,,,,,,,,白土,东汉,38.8138,110.1303,24.0,220.0,PL000000044141,not_found,False,False,False,False,,0
圜陽,,,,,,,,,,,,,,,,,,圜陽,东汉,38.2869,110.5113,24.0,220.0,PL000000044156,not_found,False,False,False,False,,0
圜陰,,,,,,,,,,,,,,,,,,圜陰,东汉,38.3863,110.4082,24.0,220.0,PL000000044309,not_found,False,False,False,False,,0
西城,,,,,,,,,,,,,,,,,,西城,东汉,32.7051,108.9903,24.0,220.0,PL000000044381,not_found,False,False,False,False,,0
西城,,,,,,,,,,,,,,,,,,西城,东汉,36.9572,79.8536,24.0,220.0,PL000000047981,not_found,False,False,False,False,,0
上雒,,,,,,,,,,,,,,,,,,上雒,东汉,33.8694,109.9414,24.0,220.0,PL000000044503,not_found,False,False,False,False,,0
商縣,,,,,,,,,,,,,,,,,,商縣,东汉,33.6937,110.3376,24.0,220.0,PL000000044537,not_found,False,False,False,False,,0
金城,,,,,,,,,,,,,,,,,,金城,东汉,36.0996,103.6165,24.0,220.0,PL000000044610,not_found,False,False,False,False,,0
令居,,,,,,,,,,,,,,,,,,令居,东汉,36.7771,103.1067,24.0,220.0,PL000000044631,not_found,False,False,False,False,,0
浩亹,,,,,,,,,,,,,,,,,,浩亹,东汉,36.5228,102.9203,24.0,220.0,PL000000044652,not_found,False,False,False,False,,0
允街,,,,,,,,,,,,,,,,,,允街,东汉,36.45,103.3546,24.0,220.0,PL000000044662,not_found,False,False,False,False,,0
枝陽,,,,,,,,,,,,,,,,,,枝陽,东汉,36.2777,103.4553,24.0,220.0,PL000000044667,not_found,False,False,False,False,,0
榆中,,,,,,,,,,,,,,,,,,榆中,东汉,36.0321,104.0535,24.0,220.0,PL000000044690,not_found,False,False,False,False,,0
勇士,,,,,,,,,,,,,,,,,,勇士,东汉,36.0135,104.1639,24.0,220.0,PL000000044693,not_found,False,False,False,False,,0
日勒,,,,,,,,,,,,,,,,,,日勒,东汉,38.4204,101.5332,24.0,220.0,PL000000044722,not_found,False,False,False,False,,0
番和,,,,,,,,,,,,,,,,,,番和,东汉,38.247,101.9782,24.0,220.0,PL000000044750,not_found,False,False,False,False,,0
驪靬,,,,,,,,,,,,,,,,,,驪靬,东汉,38.1953,101.8901,24.0,220.0,PL000000044758,not_found,False,False,False,False,,0
休屠,,,,,,,,,,,,,,,,,,休屠,东汉,38.1596,102.66799999999999,24.0,220.0,PL000000044771,not_found,False,False,False,False,,0
上邽,,,,,,,,,,,,,,,,,,上邽,东汉,34.5853,105.7258,24.0,220.0,PL000000044864,not_found,False,False,False,False,,0
冀縣,,,,,,,,,,,,,,,,,,冀縣,东汉,34.6989,105.464,24.0,220.0,PL000000044891,not_found,False,False,False,False,,0
望垣,,,,,,,,,,,,,,,,,,望垣,东汉,34.6802,105.6271,24.0,220.0,PL000000044893,not_found,False,False,False,False,,0
略陽,,,,,,,,,,,,,,,,,,略陽,东汉,35.0273,105.9816,24.0,220.0,PL000000044958,not_found,False,False,False,False,,0
顯親,,,,,,,,,,,,,,,,,,顯親,东汉,34.9665,105.6004,24.0,220.0,PL000000044973,not_found,False,False,False,False,,0
隴縣,,,,,,,,,,,,,,,,,,隴縣,东汉,34.9949,106.2378,24.0,220.0,PL000000045026,not_found,False,False,False,False,,0
姑臧,,,,,,,,,,,,,,,,,,姑臧,东汉,37.9272,102.6438,24.0,220.0,PL000000045049,not_found,False,False,False,False,,0
鸞鳥,,,,,,,,,,,,,,,,,,鸞鳥,东汉,37.7078,102.6411,24.0,220.0,PL000000045075,not_found,False,False,False,False,,0
張掖,,,,,,,,,,,,,,,,,,張掖,东汉,37.5284,102.6655,24.0,220.0,PL000000045081,not_found,False,False,False,False,,0
蒼松,,,,,,,,,,,,,,,,,,蒼松,东汉,37.6613,102.7873,24.0,220.0,PL000000045083,not_found,False,False,False,False,,0
武威,,,,,,,,,,,,,,,,,,武威,东汉,38.8245,103.5322,24.0,220.0,PL000000045117,not_found,False,False,False,False,,0
宣威,,,,,,,,,,,,,,,,,,宣威,东汉,38.5024,102.9956,24.0,220.0,PL000000045128,not_found,False,False,False,False,,0
樸,,,,,,,,,,,,,,,,,,樸,东汉,37.5732,103.2432,24.0,220.0,PL000000045166,not_found,False,False,False,False,,0
屋蘭,,,,,,,,,,,,,,,,,,屋蘭,东汉,38.8805,100.6928,24.0,220.0,PL000000045202,not_found,False,False,False,False,,0
觻得,,,,,,,,,,,,,,,,,,觻得,东汉,39.0885,100.3781,24.0,220.0,PL000000045211,not_found,False,False,False,False,,0
氐池,,,,,,,,,,,,,,,,,,氐池,东汉,38.4324,100.8196,24.0,220.0,PL000000045259,not_found,False,False,False,False,,0
昭武,,,,,,,,,,,,,,,,,,昭武,东汉,39.3373,100.2586,24.0,220.0,PL000000045271,not_found,False,False,False,False,,0
表氏,,,,,,,,,,,,,,,,,,表氏,东汉,39.3949,99.6096,24.0,220.0,PL000000045307,not_found,False,False,False,False,,0
刪丹,,,,,,,,,,,,,,,,,,刪丹,东汉,38.7815,101.09700000000001,24.0,220.0,PL000000045334,not_found,False,False,False,False,,0
鶉觚,,,,,,,,,,,,,,,,,,鶉觚,东汉,35.2307,107.6325,24.0,220.0,PL000000045435,not_found,False,False,False,False,,0
阿陽,,,,,,,,,,,,,,,,,,阿陽,东汉,35.4794,105.6721,24.0,220.0,PL000000045534,not_found,False,False,False,False,,0
成紀,,,,,,,,,,,,,,,,,,成紀,东汉,35.2913,105.5671,24.0,220.0,PL000000045545,not_found,False,False,False,False,,0
祿福,,,,,,,,,,,,,,,,,,祿福,东汉,39.7456,98.5203,24.0,220.0,PL000000045567,not_found,False,False,False,False,,0
樂涫,,,,,,,,,,,,,,,,,,樂涫,东汉,39.5356,98.9455,24.0,220.0,PL000000045573,not_found,False,False,False,False,,0
會水,,,,,,,,,,,,,,,,,,會水,东汉,39.8785,99.37899999999999,24.0,220.0,PL000000045618,not_found,False,False,False,False,,0
廣至,,,,,,,,,,,,,,,,,,廣至,东汉,40.3907,95.631,24.0,220.0,PL000000045649,not_found,False,False,False,False,,0
冥安,,,,,,,,,,,,,,,,,,冥安,东汉,40.2143,96.2151,24.0,220.0,PL000000045670,not_found,False,False,False,False,,0
沙頭,,,,,,,,,,,,,,,,,,沙頭,东汉,40.4143,96.9912,24.0,220.0,PL000000045729,not_found,False,False,False,False,,0
玉門,,,,,,,,,,,,,,,,,,玉門,东汉,40.0153,97.5129,24.0,220.0,PL000000045741,not_found,False,False,False,False,,0
敦煌,,,,,,,,,,,,,,,,,,敦煌,东汉,40.1461,94.5963,24.0,220.0,PL000000045786,not_found,False,False,False,False,,0
泥陽,,,,,,,,,,,,,,,,,,泥陽,东汉,35.4666,108.2007,24.0,220.0,PL000000046023,not_found,False,False,False,False,,0
彭陽,,,,,,,,,,,,,,,,,,彭陽,东汉,35.6507,107.509,24.0,220.0,PL000000046050,not_found,False,False,False,False,,0
臨涇,,,,,,,,,,,,,,,,,,臨涇,东汉,35.537,107.3508,24.0,220.0,PL000000046065,not_found,False,False,False,False,,0
平襄,,,,,,,,,,,,,,,,,,平襄,东汉,35.253,105.1551,24.0,220.0,PL000000046092,not_found,False,False,False,False,,0
襄武,,,,,,,,,,,,,,,,,,襄武,东汉,34.9704,104.68299999999999,24.0,220.0,PL000000046131,not_found,False,False,False,False,,0
豲道,,,,,,,,,,,,,,,,,,豲道,东汉,34.8902,104.7877,24.0,220.0,PL000000046147,not_found,False,False,False,False,,0
首陽,,,,,,,,,,,,,,,,,,首陽,东汉,35.1544,104.319,24.0,220.0,PL000000046156,not_found,False,False,False,False,,0
狄道,,,,,,,,,,,,,,,,,,狄道,东汉,35.3792,103.8668,24.0,220.0,PL000000046202,not_found,False,False,False,False,,0
安故,,,,,,,,,,,,,,,,,,安故,东汉,35.2095,103.8812,24.0,220.0,PL000000046217,not_found,False,False,False,False,,0
鄣縣,,,,,,,,,,,,,,,,,,鄣縣,东汉,34.8432,104.4235,24.0,220.0,PL000000046225,not_found,False,False,False,False,,0
臨洮,,,,,,,,,,,,,,,,,,臨洮,东汉,34.4364,104.039,24.0,220.0,PL000000046258,not_found,False,False,False,False,,0
下辨,,,,,,,,,,,,,,,,,,下辨,东汉,33.8043,105.6473,24.0,220.0,PL000000046319,not_found,False,False,False,False,,0
武都,,,,,,,,,,,,,,,,,,武都道,东汉,33.8479,105.1791,24.0,220.0,PL000000046436,not_found,False,False,False,False,,0
上祿,,,,,,,,,,,,,,,,,,上祿,东汉,33.7582,105.4434,24.0,220.0,PL000000046446,not_found,False,False,False,False,,0
西縣,,,,,,,,,,,,,,,,,,西縣,东汉,34.4036,105.3859,24.0,220.0,PL000000046454,not_found,False,False,False,False,,0
河池,,,,,,,,,,,,,,,,,,河池,东汉,33.8205,106.0755,24.0,220.0,PL000000046503,not_found,False,False,False,False,,0
枹罕,,,,,,,,,,,,,,,,,,枹罕,东汉,35.5202,103.0517,24.0,220.0,PL000000046568,not_found,False,False,False,False,,0
允吾,,,,,,,,,,,,,,,,,,允吾,东汉,36.1717,103.0744,24.0,220.0,PL000000046583,not_found,False,False,False,False,,0
大夏,,,,,,,,,,,,,,,,,,大夏,东汉,35.5048,103.4944,24.0,220.0,PL000000046599,not_found,False,False,False,False,,0
河關,,,,,,,,,,,,,,,,,,河關,东汉,35.7784,102.9367,24.0,220.0,PL000000046628,not_found,False,False,False,False,,0
白石,,,,,,,,,,,,,,,,,,白石,东汉,35.3741,102.8881,24.0,220.0,PL000000046708,not_found,False,False,False,False,,0
臨羌,,,,,,,,,,,,,,,,,,臨羌,东汉,36.661,101.3315,24.0,220.0,PL000000046763,not_found,False,False,False,False,,0
安夷,,,,,,,,,,,,,,,,,,安夷,东汉,36.4785,102.1227,24.0,220.0,PL000000046781,not_found,False,False,False,False,,0
破羌,,,,,,,,,,,,,,,,,,破羌,东汉,36.451,102.6578,24.0,220.0,PL000000046816,not_found,False,False,False,False,,0
廉縣,,,,,,,,,,,,,,,,,,廉縣,东汉,38.5118,106.2497,24.0,220.0,PL000000047103,not_found,False,False,False,False,,0
富平,,,,,,,,,,,,,,,,,,富平,东汉,37.929,106.105,24.0,220.0,PL000000047193,not_found,False,False,False,False,,0
烏氏,,,,,,,,,,,,,,,,,,烏氏,东汉,35.7014,106.3867,24.0,220.0,PL000000047313,not_found,False,False,False,False,,0
朝那,,,,,,,,,,,,,,,,,,朝那,东汉,35.8733,106.4701,24.0,220.0,PL000000047367,not_found,False,False,False,False,,0
宜禾,,,,,,,,,,,,,,,,,,宜禾都尉城,东汉,43.1137,92.9689,24.0,220.0,PL000000047524,not_found,False,False,False,False,,0
烏壘,,,,,,,,,,,,,,,,,,烏壘,东汉,42.0031,84.9612,24.0,220.0,PL000000047651,not_found,False,False,False,False,,0
驩泥,,,,,,,,,,,,,,,,,,驩泥,东汉,39.022,88.1784,24.0,220.0,PL000000047697,not_found,False,False,False,False,,0
且末,,,,,,,,,,,,,,,,,,且末,东汉,38.086,85.4663,24.0,220.0,PL000000047725,not_found,False,False,False,False,,0
延城,,,,,,,,,,,,,,,,,,延城,东汉,41.7175,82.9727,24.0,220.0,PL000000047820,not_found,False,False,False,False,,0
溫宿,,,,,,,,,,,,,,,,,,溫宿,东汉,41.2154,79.2369,24.0,220.0,PL000000047845,not_found,False,False,False,False,,0
疏勒,,,,,,,,,,,,,,,,,,疏勒,东汉,39.4687,75.9933,24.0,220.0,PL000000047895,not_found,False,False,False,False,,0
莎車,,,,,,,,,,,,,,,,,,莎車,东汉,38.416,77.2585,24.0,220.0,PL000000047917,not_found,False,False,False,False,,0
寧彌,,,,,,,,,,,,,,,,,,寧彌,东汉,36.8876,81.8028,24.0,220.0,PL000000048042,not_found,False,False,False,False,,0
精絕,,,,,,,,,,,,,,,,,,精絕,东汉,38.02,82.7236,24.0,220.0,PL000000048052,not_found,False,False,False,False,,0
屯有,,,,,,,,,,,,,,,,,,屯有,东汉,38.6948,125.7989,24.0,220.0,PL000000048519,not_found,False,False,False,False,,0
含資,,,,,,,,,,,,,,,,,,含資,东汉,38.4702,126.17399999999999,24.0,220.0,PL000000048527,not_found,False,False,False,False,,0
帶方,,,,,,,,,,,,,,,,,,帶方,东汉,38.4701,125.7711,24.0,220.0,PL000000048534,not_found,False,False,False,False,,0
昭明,,,,,,,,,,,,,,,,,,昭明,东汉,38.3249,125.4346,24.0,220.0,PL000000048544,not_found,False,False,False,False,,0
列口,,,,,,,,,,,,,,,,,,列口,东汉,38.5243,125.2003,24.0,220.0,PL000000048549,not_found,False,False,False,False,,0
番汗,,,,,,,,,,,,,,,,,,番汗,东汉,39.6732,125.6226,24.0,220.0,PL000000048560,not_found,False,False,False,False,,0
增地,,,,,,,,,,,,,,,,,,增地,东汉,39.5349,125.6406,24.0,220.0,PL000000048567,not_found,False,False,False,False,,0
逐城,,,,,,,,,,,,,,,,,,逐城,东汉,38.9745,125.3361,24.0,220.0,PL000000048574,not_found,False,False,False,False,,0
占蟬,,,,,,,,,,,,,,,,,,占蟬,东汉,38.8494,125.3543,24.0,220.0,PL000000048584,not_found,False,False,False,False,,0
朝鮮,,,,,,,,,,,,,,,,,,朝鮮,东汉,38.9596,125.7221,24.0,220.0,PL000000048594,not_found,False,False,False,False,,0
龍城,,,,,,,,,,,,,,,,,,龍城,东汉,47.5246,102.6047,24.0,220.0,PL000000049167,not_found,False,False,False,False,,0
望海,,,,,,,,,,,,,,,,,,望海,东汉,21.2626,105.9569,24.0,220.0,PL000000055145,not_found,False,False,False,False,,0
苟漏,,,,,,,,,,,,,,,,,,苟漏,东汉,21.0733,105.5792,24.0,220.0,PL000000055164,not_found,False,False,False,False,,0
龍編,,,,,,,,,,,,,,,,,,龍編,东汉,21.1113,106.1001,24.0,220.0,PL000000055174,not_found,False,False,False,False,,0
羸,,,,,,,,,,,,,,,,,,羸 ,东汉,21.0641,105.7783,24.0,220.0,PL000000055207,not_found,False,False,False,False,,0
朱,,,,,,,,,,,,,,,,,,朱,东汉,20.8585,105.8943,24.0,220.0,PL000000055227,not_found,False,False,False,False,,0
西于,,,,,,,,,,,,,,,,,,西于,东汉,21.1332,105.7624,24.0,220.0,PL000000055243,not_found,False,False,False,False,,0
麊泠,,,,,,,,,,,,,,,,,,麊泠,东汉,21.1843,105.6568,24.0,220.0,PL000000055247,not_found,False,False,False,False,,0
封溪,,,,,,,,,,,,,,,,,,封溪,东汉,21.1922,105.7183,24.0,220.0,PL000000055248,not_found,False,False,False,False,,0
居風,,,,,,,,,,,,,,,,,,居風,东汉,19.9404,105.7656,24.0,220.0,PL000000055262,not_found,False,False,False,False,,0
無編,,,,,,,,,,,,,,,,,,無編,东汉,19.5432,105.7052,24.0,220.0,PL000000055281,not_found,False,False,False,False,,0
胥浦,,,,,,,,,,,,,,,,,,胥浦,东汉,19.8715,105.7254,24.0,220.0,PL000000055284,not_found,False,False,False,False,,0
咸懽,,,,,,,,,,,,,,,,,,咸懽,东汉,18.9846,105.4991,24.0,220.0,PL000000055334,not_found,False,False,False,False,,0
朱吾,,,,,,,,,,,,,,,,,,朱吾,东汉,17.3565,106.615,24.0,220.0,PL000000055359,not_found,False,False,False,False,,0
比景,,,,,,,,,,,,,,,,,,比景,东汉,17.6789,106.4325,24.0,220.0,PL000000055362,not_found,False,False,False,False,,0
西卷,,,,,,,,,,,,,,,,,,西卷,东汉,16.773,107.1324,24.0,220.0,PL000000055371,not_found,False,False,False,False,,0
盧容,,,,,,,,,,,,,,,,,,盧容,东汉,16.5016,107.5677,24.0,220.0,PL000000055376,not_found,False,False,False,False,,0
