fuzzy_nm,tgaz_sys_id,tgaz_nm_py,tgaz_nm_simp,tgaz_nm_trad,tgaz_beg,tgaz_end,tgaz_data_source,tgaz_obj_type,tgaz_pres_loc,tgaz_prnt_id,tgaz_prnt_py,tgaz_prnt_simp,tgaz_prnt_sysid,tgaz_type_ch,tgaz_type_py,tgaz_x_coord,tgaz_y_coord,input_id,input_nm_trad,input_year_beg,input_year_end,input_dynasty,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
高陽,hvd_87286,Gaoyang Xian,高阳县,高陽縣,23.0,0.0,CHGIS,POINT,今河北高阳县高阳镇东旧城,22792,Hejian Guo,河间国,hvd_87609,县,Xian,115.9199,38.68215,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,ERROR__END_BEFORE_BEG,0
高陽,hvd_87631,Gaoyang Guo,高阳国,高陽國,265.0,0.0,CHGIS,POINT,今河北蠡县蠡吾镇南,32053,Xijin,西晋,hvd_113660,国,Guo,115.57600000000001,38.43571,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,ERROR__END_BEFORE_BEG,0
高陽,hvd_87751,Gaoyang Xian,高阳县,高陽縣,596.0,1072.0,CHGIS,POINT,今河北高阳县驻地高阳镇东旧城镇,22884,Pu Zhou,蒲州,hvd_87750,县,Xian,115.9199,38.68215,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_87844,Gaoyang Jun,高阳郡,高陽郡,613.0,616.0,CHGIS,POINT,今河北定州市,32013,Sui,隋,hvd_113617,郡,Jun,114.97503999999999,38.52006,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_87845,Gaoyang Jun,高阳郡,高陽郡,617.0,620.0,CHGIS,POINT,今河北定州市,32013,Sui,隋,hvd_113617,郡,Jun,114.97503999999999,38.52006,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_115254,Gaoyang Guo,高阳国,高陽國,265.0,317.0,CHGIS,POINT,,\N,\N,\N,\N,国,Guo,115.57600000000001,38.43571,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_115255,Gaoyang Jun,高阳郡,高陽郡,697.0,892.0,CHGIS,POINT,,\N,\N,\N,\N,郡,Jun,114.97503999999999,38.52006,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_121481,Gaoyang Xian,高阳县,高陽縣,1911.0,1911.0,CHGIS,POINT,河北高阳县治,33058,Baoding Fu,保定府,hvd_120154,县,Xian,115.7742,38.68891,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,True,False,False,,1
高陽,hvd_132577,Gaoyangzhen,高阳镇,高陽鎮,1911.0,1911.0,CHGIS,POINT,陕西省蒲城县高阳,33682,Pucheng Xian,蒲城县,hvd_121363,村镇,Cun Zhen,109.49014,35.1362,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_137592,Gaoyang,高阳,高陽,1911.0,1911.0,CHGIS,POINT,福建邵武市高阳,13538,Shaowu Xian,邵武县,hvd_40272,村镇,Cun Zhen,117.51236000000002,27.47552,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_144554,Gaoyangji,高阳集,高陽集,1911.0,1911.0,CHGIS,POINT,山东昌邑县高阳,34236,Changyi Xian,昌邑县,hvd_122070,村镇,Cun Zhen,119.57848,36.45629,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_148231,Gaoyangji,高阳集,高陽集,1911.0,1911.0,CHGIS,POINT,河南杞县高阳,34123,Pi Xian,杞县,hvd_121957,村镇,Cun Zhen,114.67403999999999,34.50095,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_162822,Gaoyang,高阳,高陽,1911.0,1911.0,CHGIS,POINT,四川省云阳县高阳区,\N,\N,\N,\N,村镇,Cun Zhen,108.69468,31.07002,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,False,False,False,,0
高陽,hvd_196612,Gaoyang Xian,高阳县,高陽縣,1911.0,1911.0,CHGIS,POLYGON,,75507,Baoding Fu,保定府,hvd_195209,县,Xian,0.0,38.68891,PL000000002249,高陽,24.0,220.0,东汉,冀州刺史部,115.913,38.6889,found,False,True,False,False,,1
新城,hvd_31,Xincheng,新城县,新城縣,1820.0,1820.0,CHGIS,POINT,河北新城县东南旧新城,1996,Baoding Fu,保定府,hvd_9506,县,Xian,115.98756000000002,39.24595,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_828,Xincheng Xian,新城县,新城縣,1820.0,1820.0,CHGIS,POINT,江西黎川县,2125,Jianchang Fu,建昌府,hvd_9647,县,Xian,116.91423,27.29683,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_1036,Xincheng Xian,新城县,新城縣,1820.0,1820.0,CHGIS,POINT,山东桓台县（索镇）西桓城,2151,Jinan Fu,济南府,hvd_9673,县,Xian,117.94424,36.95058,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_15959,Xincheng,新城,新城,1820.0,1820.0,CHGIS,POINT,天津市东新城,2004,Tianjin Fu,天津府,hvd_9514,村镇,Cun Zhen,117.56441000000001,38.980109999999996,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_16448,Xinchengbao,新城堡,新城堡,1820.0,1820.0,CHGIS,POINT,甘肃张掖县西北靖安堡,2010,Ganzhou Fu,甘州府,hvd_9532,村镇,Cun Zhen,100.42495,39.09187,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_16478,Xinchengbao,新城堡,新城堡,1820.0,1820.0,CHGIS,POINT,甘肃酒泉市西北新城子,2009,Su Zhou,肃州,hvd_9531,村镇,Cun Zhen,98.44163,39.872440000000005,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_16725,Xinchengzhen,新城镇,新城鎮,1820.0,1820.0,CHGIS,POINT,甘肃镇原县西南新城,2017,Jing Zhou,泾州,hvd_9539,村镇,Cun Zhen,106.92748,35.63324,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_16819,Xinchengbao,新城堡,新城堡,1820.0,1820.0,CHGIS,POINT,甘肃永昌县西南新城,2012,Liangzhou Fu,凉州府,hvd_9534,村镇,Cun Zhen,101.59322,38.194959999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_17761,Xincheng,新城,新城,1820.0,1820.0,CHGIS,POINT,贵州施秉县东南新城,2054,Zhenyuan Fu,镇远府,hvd_9576,村镇,Cun Zhen,108.23702,26.863879999999998,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_17807,Xincheng,新城,新城,1820.0,1820.0,CHGIS,POINT,贵州兴仁县,2062,Xingyi Fu,兴义府,hvd_9584,村镇,Cun Zhen,105.18205,25.437070000000002,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_18643,Xinchengzhen,新城镇,新城鎮,1820.0,1820.0,CHGIS,POINT,湖北荆门市东南新城,2083,Jingmen Zhou,荆门州,hvd_9605,村镇,Cun Zhen,112.58677,30.64895,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_18909,Xincheng,新城,新城,1820.0,1820.0,CHGIS,POINT,湖南衡阳县东南新城,2105,Hengzhou Fu,衡州府,hvd_9627,村镇,Cun Zhen,112.92271000000001,26.60908,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_19380,Xincheng,新城,新城,1820.0,1820.0,CHGIS,POINT,江西大余县东北新城,2127,Nan'an Fu,南安府,hvd_9649,村镇,Cun Zhen,114.61859,25.52925,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_20134,Xinchengdian,新城店,新城店,1820.0,1820.0,CHGIS,POINT,山东莱州市东北新城,2146,Dengzhou Fu,登州府,hvd_9668,村镇,Cun Zhen,120.13747,37.42283,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_24034,Xinchengzhen,新城镇,新城鎮,1820.0,1820.0,CHGIS,POINT,今浙江嘉兴市西北新睦镇,13341,Xiushui Xian,秀水县,hvd_40058,村镇,Cun Zhen,120.6061,30.79747,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_34546,Xincheng Jun,新城郡,新城郡,220.0,489.0,CHGIS,POINT,今湖北省房县,\N,\N,\N,\N,郡,Jun,110.72715,32.05897,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,partial_incl_start_of_target,0
新城,hvd_40119,Xincheng Xian,新城县,新城縣,225.0,227.0,CHGIS,POINT,今浙江富阳市西南新登镇,11345,Wu Jun,吴郡,hvd_32054,县,Xian,119.72395,29.971,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_40120,Xincheng Xian,新城县,新城縣,334.0,588.0,CHGIS,POINT,今浙江富阳市西南新登镇,11345,Wu Jun,吴郡,hvd_32054,县,Xian,119.72395,29.971,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_40121,Xincheng Xian,新城县,新城縣,682.0,906.0,CHGIS,POINT,今浙江富阳市西南新登镇,11539,Hang Zhou,杭州,hvd_32335,县,Xian,119.72395,29.971,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_40123,Xincheng Xian,新城县,新城縣,979.0,1911.0,CHGIS,POINT,今浙江富阳市西南新登镇,11540,Hang Zhou,杭州,hvd_32336,县,Xian,119.72395,29.971,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_40983,Xincheng Xian,新城县,新城縣,1138.0,1911.0,CHGIS,POINT,江西黎川县,11641,Jianchang Jun,建昌军,hvd_32522,县,Xian,116.91423,27.29683,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_41857,Xincheng Xian,新城县,新城縣,575.0,588.0,CHGIS,POINT,湖南耒阳县北新市,11870,Xiangdong Jun,湘东郡,hvd_32862,县,Xian,112.92271000000001,26.60908,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_41858,Xincheng Xian,新城县,新城縣,1336.0,1376.0,CHGIS,POINT,湖南耒阳县北新市,11772,Hengzhou Lu,衡州路,hvd_32764,县,Xian,112.92271000000001,26.60908,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_42033,Xincheng Xian,新城县,新城縣,266.0,307.0,CHGIS,POINT,湖南邵东县东,11908,Zhaoling Jun,昭陵郡,hvd_32900,县,Xian,112.02808,27.26675,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_42125,Xinchen Xian,新城县,新城縣,621.0,623.0,CHGIS,POINT,湖南耒阳县北近衡南县界之新市,11873,Heng Zhou,衡州,hvd_32865,县,Xian,112.92271000000001,26.60908,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_42776,Xincheng Xian,新城县,新城縣,1277.0,1282.0,CHGIS,POINT,江苏淮安市西黄码头附近,12047,Huaidong Lu,淮东路,hvd_33312,县,Xian,119.10261000000001,33.50412,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_44754,Xincheng Xian,新城县,新城縣,929.0,1229.0,CHGIS,POINT,今河北省新城县驻地高碑店镇东南新城镇,32976,Zhuo Zhou,涿州,hvd_116210,县,Xian,115.98756000000002,39.24595,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_44755,Xincheng Xian,新城县,新城縣,1235.0,1911.0,CHGIS,POINT,今河北省新城县驻地东南新城镇,32186,Dadulu,大都路,hvd_115129,县,Xian,115.98756000000002,39.24595,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_45168,Xincheng Xian,新城县,新城縣,1228.0,1374.0,CHGIS,POINT,今山东桓台县西桓台城,22175,Jinan Fu,济南府,hvd_86003,县,Xian,117.94308000000001,36.9496,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_45169,Xincheng Xian,新城县,新城縣,1378.0,1912.0,CHGIS,POINT,今桓台县西桓台城,22175,Jinan Fu,济南府,hvd_86003,县,Xian,117.94308000000001,36.9496,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_70686,Xincheng Xian,新城县,新城縣,-206.0,-201.0,CHGIS,POINT,今陕西咸阳渭城区窑店镇,32908,Youfufeng,右扶风,hvd_116125,县,Xian,108.85463,34.41219,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_79286,Xincheng Fu,新城府,新城府,1906.0,1911.0,CHGIS,POINT,今吉林省扶余县驻地,\N,\N,\N,\N,府,Fu,124.82203999999999,45.1726,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_82566,Xincheng Xian,新城县,新城縣,505.0,582.0,CHGIS,POINT,今河南光山东十里 -史河北岸,32899,Yongan Jun,永安郡,hvd_116113,县,Xian,114.95473999999999,31.997790000000002,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_82710,Xincheng Xian,新城县,新城縣,498.0,553.0,CHGIS,POINT,今河南邓州西北罗庄乡南古县村,25630,Xincheng Xian,新城县,hvd_95177,县,Xian,111.89103,32.930409999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_82712,Xincheng Xian,新城县,新城縣,583.0,618.0,CHGIS,POINT,今河南邓州西北罗庄乡南古县村,31733,Deng Zhou,邓州,hvd_113328,县,Xian,111.89103,32.930409999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_82713,Xincheng Xian,新城县,新城縣,619.0,628.0,CHGIS,POINT,今河南邓州西北罗庄,32473,Li Zhou,郦州,hvd_115535,县,Xian,111.91631000000001,32.96992,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_82714,Xincheng Xian,新城县,新城縣,629.0,741.0,CHGIS,POINT,今河南邓州西北罗庄乡南古县村,29683,Deng Zhou,邓州,hvd_110958,县,Xian,111.89103,32.930409999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_95175,Xincheng Xian,新城县,新城縣,399.0,447.0,CHGIS,POINT,今山西交口县西南,32736,Tujing Jun,吐京郡,hvd_115888,县,Xian,111.14716000000001,36.945009999999996,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_95177,Xincheng Xian,新城县,新城縣,497.0,626.0,CHGIS,POINT,今山西交口县西南,32736,Tujing Jun,吐京郡,hvd_115888,县,Xian,111.14716000000001,36.945009999999996,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_95381,Xincheng Xian,新城县,新城縣,526.0,589.0,CHGIS,POINT,今山西汾西县西北云城村,32246,Fenxi Jun,汾西郡,hvd_115211,县,Xian,111.35383999999999,36.721070000000005,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_95547,Xincheng Xian,新城县,新城縣,543.0,554.0,CHGIS,POINT,今山西朔州市朔城区窑子头乡梵王寺村,32736,Tujing Jun,吐京郡,hvd_115888,县,Xian,112.32498000000001,39.1348,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_96342,Xincheng Xian,新城县,新城縣,554.0,555.0,CHGIS,POINT,今四川三台县南郪江,\N,\N,\N,\N,县,Xian,105.07533000000001,30.77327,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_96574,Xincheng Jun,新城郡,新城郡,607.0,617.0,CHGIS,POINT,今四川三台县治,32013,Sui,隋,hvd_113617,郡,Jun,105.08757,31.094620000000003,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_116000,Xincheng Jun,新城郡,新城郡,534.0,582.0,CHGIS,POINT,,\N,\N,\N,\N,郡,Jun,110.72352,32.03111,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_120462,Xincheng Fu,新城府,新城府,1911.0,1911.0,CHGIS,POINT,吉林省扶余市,\N,\N,\N,\N,府,Fu,124.82095,45.17203,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_121466,Xincheng Xian,新城县,新城縣,1911.0,1911.0,CHGIS,POINT,河北新城县新城镇,33058,Baoding Fu,保定府,hvd_120154,县,Xian,115.98756000000002,39.24595,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_121760,Xincheng Xian,新城县,新城縣,1911.0,1911.0,CHGIS,POINT,江西黎川县县治日峰镇,33109,Jianchang Fu,建昌府,hvd_120206,县,Xian,116.91423,27.29683,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_122091,Xincheng Xian,新城县,新城縣,1911.0,1911.0,CHGIS,POINT,山东桓台县新城镇,33137,Jinan Fu,济南府,hvd_120250,县,Xian,117.94424,36.95058,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_125495,Xinchengzhen,新城镇,新城鎮,1911.0,1911.0,CHGIS,POINT,江苏仪征市新城,33360,Yangzi Xian,扬子县,hvd_121025,村镇,Cun Zhen,119.2395,32.28799,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_128416,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,湖北随州市新城镇,33482,Sui Zhou,随州,hvd_121162,村镇,Cun Zhen,113.19675,32.343309999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_129564,Xinchengshi,新城市,新城市,1911.0,1911.0,CHGIS,POINT,湖南耒阳市新市镇,33523,Leiyang Xian,耒阳县,hvd_121203,村镇,Cun Zhen,112.92271000000001,26.60908,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_130399,Xinchengkou,新城口,新城口,1911.0,1911.0,CHGIS,POINT,安徽怀远县新城口,33572,Huaiyuan Xian,怀远县,hvd_121252,村镇,Cun Zhen,117.10009,32.77758,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_133633,Xinchengpu,新城铺,新城鋪,1911.0,1911.0,CHGIS,POINT,河北正定县新城铺镇,33737,Zhengding Xian,正定县,hvd_121418,村镇,Cun Zhen,114.68176000000001,38.2688,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_133991,Xinchengdian,新城店,新城店,1911.0,1911.0,CHGIS,POINT,河北沙河市新城镇,33745,Shahe Xian,沙河县,hvd_121426,村镇,Cun Zhen,114.35181000000001,36.88463,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_136547,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,天津市塘沽区新城,33792,Tianjin Xian,天津县,hvd_121473,村镇,Cun Zhen,117.56598000000001,38.98943,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_139288,Xinchengzhen,新城镇,新城鎮,1911.0,1911.0,CHGIS,POINT,今浙江嘉兴市西北新睦镇,13341,Xiushui Xian,秀水县,hvd_40058,村镇,Cun Zhen,120.6061,30.79747,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_141462,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,江西大余县新城,33940,Dayu Xian,大庾县,hvd_121754,村镇,Cun Zhen,114.61859,25.52925,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_143693,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,山东巨野县新城,34150,Juye Xian,巨野县,hvd_121984,村镇,Cun Zhen,116.08466999999999,35.3522,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_144474,Xinchengji,新城集,新城集,1911.0,1911.0,CHGIS,POINT,山东莱州市新城,34242,Zhaoyuan Xian,招远县,hvd_122076,村镇,Cun Zhen,120.14426999999999,37.431259999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_144853,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,山西太原市新城,33996,Yangqu Xian,阳曲县,hvd_121830,村镇,Cun Zhen,112.53397,37.956309999999995,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_148984,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,河南获嘉县新城,34072,Huojia Xian,获嘉县,hvd_121906,村镇,Cun Zhen,113.67453,35.07454,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_150552,Xinchengbao,新城堡,新城堡,1911.0,1911.0,CHGIS,POINT,甘肃嘉峪关市新城北,33189,Su Zhou,肃州,hvd_120321,村镇,Cun Zhen,98.44163,39.872440000000005,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_150803,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,甘肃兰州市新城,34280,Gaolan Xian,皋兰县,hvd_122217,村镇,Cun Zhen,103.47935,36.15712,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_151284,Xinchengzi,新城子,新城子,1911.0,1911.0,CHGIS,POINT,甘肃宕昌县新城子,34318,Min Zhou,岷州,hvd_122255,村镇,Cun Zhen,104.43788,34.02036,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_152098,Xincheng,新城,新城,1911.0,1911.0,CHGIS,POINT,甘肃镇原县新城,34310,Zhenyuan Xian,镇原县,hvd_122247,村镇,Cun Zhen,106.92748,35.63324,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
新城,hvd_161641,Xinchengxiancheng,新城县丞,新城縣丞,1911.0,1911.0,CHGIS,POINT,贵州兴仁县县治,34566,Puan Xian,普安县,hvd_122655,村镇,Cun Zhen,105.18073000000001,25.43555,PL000000023852,新城,24.0,220.0,东汉,司隸校尉部,112.3761,34.3788,found,False,False,False,False,,0
