,tgaz_sys_id,tgaz_nm_py,tgaz_nm_simp,tgaz_nm_trad,tgaz_beg,tgaz_end,tgaz_data_source,tgaz_obj_type,tgaz_pres_loc,tgaz_prnt_id,tgaz_prnt_py,tgaz_prnt_simp,tgaz_prnt_sysid,tgaz_type_ch,tgaz_type_py,tgaz_x_coord,tgaz_y_coord,input_id,input_nm_py,input_nm_simp,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_obj_type,input_x_coord,input_y_coord,_merge,out_x_coord_match,out_y_coord_match,out_beg_match,out_end_match,out_content_match_strength
32668,hvd_43248,Tong Guo,僮国,僮國,58.0,219.0,CHGIS,POINT,安徽泗县山头镇西北,12158,Linhuai Jun,临淮郡,hvd_33430,侯国,hou guo,118.07634,33.71988,PL000000016082,,,僮國,,24.0,220.0,东汉,CN0341324Z02AA,徐州刺史部,,118.0478,33.7028,both,False,False,False,False,0
32669,hvd_43250,Xu Xian,徐县,徐縣,-224.0,13.0,CHGIS,POINT,安徽泗洪县双沟镇东北,12147,Sishui Jun,泗水郡,hvd_33419,县,xian,118.24323,33.29722,PL000000011281,,,徐縣,,24.0,220.0,东汉,CN0321324Z11AA,徐州刺史部,,118.2595,33.3235,both,False,False,False,False,0
32670,hvd_43252,Xu Xian,徐县,徐縣,23.0,310.0,CHGIS,POINT,安徽泗洪县双沟镇东北,12158,Linhuai Jun,临淮郡,hvd_33430,县,xian,118.24323,33.29722,PL000000011281,,,徐縣,,24.0,220.0,东汉,CN0321324Z11AA,徐州刺史部,,118.2595,33.3235,both,False,False,False,False,0
32694,hvd_43303,Lu Xian,鲁县,魯縣,505.0,549.0,CHGIS,POINT,安徽盱眙县桂五镇北,\N,\N,\N,\N,县,xian,118.51363,32.89244,PL000000021508,,,魯縣,,24.0,220.0,东汉,CN0370881Z13AA,豫州刺史部,,116.9966,35.5976,both,False,False,False,False,0
32695,hvd_45180,Lu Xian,鲁县,魯縣,-182.0,582.0,CHGIS,POINT,今山东曲阜市,31000,Lu Guo,鲁国,hvd_112523,县,xian,116.98606,35.59755,PL000000021508,,,魯縣,,24.0,220.0,东汉,CN0370881Z13AA,豫州刺史部,,116.9966,35.5976,both,False,False,False,False,0
32715,hvd_43338,Qiao Xian,谯县,譙縣,-225.0,13.0,CHGIS,POINT,安徽亳州市治,\N,\N,\N,\N,县,xian,115.7709,33.87929,PL000000016505,,,譙縣,,24.0,220.0,东汉,CN0341602Z18AA,豫州刺史部,,115.78,33.8784,both,False,False,False,False,0
32716,hvd_43340,Qiao Xian,谯县,譙縣,23.0,384.0,CHGIS,POINT,安徽亳州市治,\N,\N,\N,\N,县,xian,115.7709,33.87929,PL000000016505,,,譙縣,,24.0,220.0,东汉,CN0341602Z18AA,豫州刺史部,,115.78,33.8784,both,False,False,False,False,0
32717,hvd_43342,Qiao Xian,谯县,譙縣,607.0,1370.0,CHGIS,POINT,安徽亳州市治,12173,Qiao Jun,谯郡,hvd_33445,县,xian,115.7709,33.87929,PL000000016505,,,譙縣,,24.0,220.0,东汉,CN0341602Z18AA,豫州刺史部,,115.78,33.8784,both,False,False,False,False,0
32771,hvd_43423,E Xian,鄂县,鄂縣,-202.0,220.0,CHGIS,POINT,今湖北鄂州市,12743,Nan Jun,南郡,hvd_34512,县,xian,114.87991,30.40272,PL000000027414,,,鄂縣,,24.0,220.0,东汉,CN0420704Z14AA,荊州刺史部,,114.8887,30.4017,both,False,False,False,True,1
32772,hvd_43424,E Xian,鄂县,鄂縣,280.0,588.0,CHGIS,POINT,今湖北鄂州市西南二里,12761,Wuchang Jun,武昌郡,hvd_34530,县,xian,114.87339,30.39582,PL000000027414,,,鄂縣,,24.0,220.0,东汉,CN0420704Z14AA,荊州刺史部,,114.8887,30.4017,both,False,False,False,False,0
32822,hvd_43506,Zhu Xian,邾县,邾縣,-221.0,338.0,CHGIS,POINT,今湖北黄冈县西北十里,12751,Hengshan Jun,衡山郡,hvd_34520,县,xian,114.84357,30.48668,PL000000027965,,,邾縣,,24.0,220.0,东汉,CN0421102Z13AA,荊州刺史部,,114.8637,30.4961,both,False,False,False,False,0
32895,hvd_43618,Sui Xian,随县,隨縣,-476.0,468.0,CHGIS,POINT,今湖北随州市,32572,Nanyang Jun,南阳郡,hvd_115648,县,xian,113.36982,31.71511,PL000000028318,,,隨縣,,24.0,220.0,东汉,CN0421302Z19AA,荊州刺史部,,113.3787,31.7143,both,False,False,False,False,0
32896,hvd_43620,Sui Xian,随县,隨縣,476.0,580.0,CHGIS,POINT,今湖北随州市,32707,Sui Jun,随郡,hvd_115843,县,xian,113.36982,31.71511,PL000000028318,,,隨縣,,24.0,220.0,东汉,CN0421302Z19AA,荊州刺史部,,113.3787,31.7143,both,False,False,False,False,0
32897,hvd_43622,Sui Xian,随县,隨縣,907.0,1368.0,CHGIS,POINT,今湖北随州市,12785,Sui Zhou,随州,hvd_34554,县,xian,113.36982,31.71511,PL000000028318,,,隨縣,,24.0,220.0,东汉,CN0421302Z19AA,荊州刺史部,,113.3787,31.7143,both,False,False,False,False,0
33388,hvd_44340,Yu Xian,圉县,圉縣,-202.0,13.0,CHGIS,POINT,今河南杞县南圉（于）镇镇,32164,Chen Jun,陈郡,hvd_115098,县,xian,114.70449,34.33805,PL000000023375,,,圉縣,,24.0,220.0,东汉,CN0410221Z25AA,兗州刺史部,,114.7075,34.324,both,False,False,False,False,0
33389,hvd_44342,Yu Xian,圉县,圉縣,22.0,272.0,CHGIS,POINT,今河南杞县南圉（于）镇镇,31050,Huaiyang Jun,淮阳郡,hvd_112580,县,xian,114.70449,34.33805,PL000000023375,,,圉縣,,24.0,220.0,东汉,CN0410221Z25AA,兗州刺史部,,114.7075,34.324,both,False,False,False,False,0
33390,hvd_44343,Yu Xian,圉县,圉縣,500.0,525.0,CHGIS,POINT,今河南杞县南圉（于）镇镇,32217,Dong Jun,东郡,hvd_115179,县,xian,114.70449,34.33805,PL000000023375,,,圉縣,,24.0,220.0,东汉,CN0410221Z25AA,兗州刺史部,,114.7075,34.324,both,False,False,False,False,0
33419,hvd_44384,Jing Xian,京县,京縣,-221.0,555.0,CHGIS,POINT,今河南荥阳东南京襄城,30674,Sanchuan Jun,三川郡,hvd_112139,县,xian,113.43846,34.71545,PL000000023200,,,京縣,,24.0,220.0,东汉,CN0410182Z42AA,司隸校尉部,,113.441,34.6868,both,False,False,False,False,0
33444,hvd_44426,Luo Xian,雒县,雒縣,-201.0,13.0,CHGIS,POINT,今四川广汉县城北鸭子河北岸北外镇,31214,Guanghan Jun,广汉郡,hvd_112780,县,xian,104.30632,30.99499,PL000000035350,,,雒縣,,24.0,220.0,东汉,CN0510681Z06AA,益州刺史部,,104.2795,31.0231,both,False,False,False,False,0
33445,hvd_44428,Luo Xian,雒县,雒縣,23.0,597.0,CHGIS,POINT,今四川广汉县城北鸭子河北岸北外镇,31217,Guanghan Jun,广汉郡,hvd_112783,县,xian,104.30632,30.99499,PL000000035350,,,雒縣,,24.0,220.0,东汉,CN0510681Z06AA,益州刺史部,,104.2795,31.0231,both,False,False,False,False,0
33446,hvd_44430,Luo Xian,雒县,雒縣,607.0,1259.0,CHGIS,POINT,今四川广汉县治（雒城镇）,26631,Shu Jun,蜀郡,hvd_96521,县,xian,104.28307,30.98131,PL000000035350,,,雒縣,,24.0,220.0,东汉,CN0510681Z06AA,益州刺史部,,104.2795,31.0231,both,False,False,False,False,0
33447,hvd_44431,Luo Xian,雒县,雒縣,1362.0,1370.0,CHGIS,POINT,今四川广汉县治（雒城镇）,\N,\N,\N,\N,县,xian,104.28307,30.98131,PL000000035350,,,雒縣,,24.0,220.0,东汉,CN0510681Z06AA,益州刺史部,,104.2795,31.0231,both,False,False,False,False,0
33465,hvd_44448,Fan Xian,繁县,繁縣,-206.0,246.0,CHGIS,POINT,今四川彭县治东四十里蒙阳场,31236,Shu Jun,蜀郡,hvd_112803,县,xian,104.11392,30.95826,PL000000035027,,,繁縣,,24.0,220.0,东汉,CN0510182Z04AA,益州刺史部,,103.9362,31.0281,both,False,False,False,False,0
33466,hvd_44449,Fan Xian,繁县,繁縣,247.0,556.0,CHGIS,POINT,今四川新都县西北新凡镇,32683,Shu Jun,蜀郡,hvd_115804,县,xian,104.01598,30.87656,PL000000035027,,,繁縣,,24.0,220.0,东汉,CN0510182Z04AA,益州刺史部,,103.9362,31.0281,both,False,False,False,False,0
33499,hvd_44493,Wu Xian,巫县,巫縣,-277.0,279.0,CHGIS,POINT,今四川巫山县北中和,12741,Nan Jun,南郡,hvd_34510,县,xian,109.88927,31.09457,PL000000034561,,,巫縣,,24.0,220.0,东汉,CN0500237Z19AA,荊州刺史部,,109.8811,31.118,both,False,False,False,False,0
33500,hvd_44494,Wu Xian,巫县,巫縣,280.0,582.0,CHGIS,POINT,今四川巫山县治,12749,Nan Jun,南郡,hvd_34518,县,xian,109.88886,31.08134,PL000000034561,,,巫縣,,24.0,220.0,东汉,CN0500237Z19AA,荊州刺史部,,109.8811,31.118,both,False,False,False,False,0
33627,hvd_44671,Zhi Xian,枳县,枳縣,-314.0,302.0,CHGIS,POINT,今四川涪陵县城东乌江入江口东岸,31204,Ba Jun,巴郡,hvd_112769,县,xian,107.41134,29.71241,PL000000034052,,,枳縣,,24.0,220.0,东汉,CN0500102Z06AA,益州刺史部,,107.441,29.7139,both,False,False,False,False,0
33628,hvd_44672,Zhi Xian,枳县,枳縣,303.0,346.0,CHGIS,POINT,今四川涪陵县治西十五里北临长江,32110,Ba Jun,巴郡,hvd_115026,县,xian,107.31642,29.73133,PL000000034052,,,枳縣,,24.0,220.0,东汉,CN0500102Z06AA,益州刺史部,,107.441,29.7139,both,False,False,False,False,0
33629,hvd_44673,Zhi Xian,枳县,枳縣,347.0,552.0,CHGIS,POINT,今四川涪陵县东十里邻溪口,32110,Ba Jun,巴郡,hvd_115026,县,xian,107.42873,29.769,PL000000034052,,,枳縣,,24.0,220.0,东汉,CN0500102Z06AA,益州刺史部,,107.441,29.7139,both,False,False,False,False,0
33630,hvd_44692,Zhi Xian,枳县,枳縣,1119.0,1130.0,CHGIS,POINT,今四川武隆县（巷口镇）西北“土坎”,32266,Fu Zhou,涪州,hvd_115235,县,xian,107.68703,29.38442,PL000000034052,,,枳縣,,24.0,220.0,东汉,CN0500102Z06AA,益州刺史部,,107.441,29.7139,both,False,False,False,False,0
33705,hvd_44796,Wei Xian,魏县,魏縣,1370.0,1757.0,CHGIS,POINT,今河北魏县驻地魏城镇,22902,Daming Fu,大名府,hvd_87777,县,xian,114.92826,36.35758,PL000000001555,,,魏縣,,24.0,220.0,东汉,CN0130425Z46AA,冀州刺史部,,115.094,36.2625,both,False,False,False,False,0
33706,hvd_87155,Wei Xian,魏县,魏縣,-221.0,13.0,CHGIS,POINT,今河北大名县大名镇西南,22217,Handan Jun,邯郸郡,hvd_87001,县,xian,115.12156,36.26758,PL000000001555,,,魏縣,,24.0,220.0,东汉,CN0130425Z46AA,冀州刺史部,,115.094,36.2625,both,False,False,False,False,0
33707,hvd_87157,Wei Xian,魏县,魏縣,23.0,0.0,CHGIS,POINT,今河北大名县大名镇西南,22345,Wei Jun,魏郡,hvd_87141,县,xian,115.12156,36.26758,PL000000001555,,,魏縣,,24.0,220.0,东汉,CN0130425Z46AA,冀州刺史部,,115.094,36.2625,both,False,False,False,False,0
33708,hvd_87781,Wei Xian,魏县,魏縣,586.0,743.0,CHGIS,POINT,今河北大名县驻地西南未城,22886,Wei Zhou,魏州,hvd_87761,县,xian,115.12156,36.26758,PL000000001555,,,魏縣,,24.0,220.0,东汉,CN0130425Z46AA,冀州刺史部,,115.094,36.2625,both,False,False,False,False,0
33709,hvd_87782,Wei Xian,魏县,魏縣,744.0,1166.0,CHGIS,POINT,今河北大名县驻地西北,32749,Wei Zhou,魏州,hvd_115911,县,xian,115.40635,36.19124,PL000000001555,,,魏縣,,24.0,220.0,东汉,CN0130425Z46AA,冀州刺史部,,115.094,36.2625,both,False,False,False,False,0
33710,hvd_87783,Wei Xian,魏县,魏縣,1167.0,1369.0,CHGIS,POINT,今河北魏县西南旧魏县村,22899,Daming Fu,大名府,hvd_87774,县,xian,114.83089,36.23581,PL000000001555,,,魏縣,,24.0,220.0,东汉,CN0130425Z46AA,冀州刺史部,,115.094,36.2625,both,False,False,False,False,0
33798,hvd_44944,Yi Xian,易县,易縣,595.0,1264.0,CHGIS,POINT,今河北易县驻地易州镇,23216,Yi Zhou,易州,hvd_88278,县,xian,115.49348,39.34904,PL000000002448,,,易縣,,24.0,220.0,东汉,CN0130638Z01AA,冀州刺史部,,116.0689,39.0174,both,False,False,False,False,0
33799,hvd_87296,Yi Xian,易县,易縣,-221.0,219.0,CHGIS,POINT,今河北雄县雄州镇西北古贤,31109,Guangyang Jun,广阳郡,hvd_112646,县,xian,116.06742,38.9959,PL000000002448,,,易縣,,24.0,220.0,东汉,CN0130638Z01AA,冀州刺史部,,116.0689,39.0174,both,False,False,False,False,0
33800,hvd_88297,Yi Xian,易县,易縣,1266.0,1368.0,CHGIS,POINT,今河北易县驻地易州镇,23225,Yi Zhou,易州,hvd_88287,县,xian,115.49348,39.34904,PL000000002448,,,易縣,,24.0,220.0,东汉,CN0130638Z01AA,冀州刺史部,,116.0689,39.0174,both,False,False,False,False,0
33856,hvd_45028,Jian Xian,菅县,菅縣,-154.0,315.0,CHGIS,POINT,今山东章丘县西北前营村,30868,Jinan Jun,济南郡,hvd_112381,县,xian,117.33084,36.98426,PL000000020409,,,菅縣,,24.0,220.0,东汉,CN0370181Z01AA,青州刺史部,,117.3515,36.9956,both,False,False,False,False,0
33892,hvd_45076,Zhu Xian,著县,著縣,-220.0,555.0,CHGIS,POINT,今山东济阳县西大邿城,32382,Jibei Jun,济北郡,hvd_115412,县,xian,117.07319,37.00565,PL000000020366,,,著縣,,24.0,220.0,东汉,CN0370125Z10AA,青州刺史部,,117.078,36.9938,both,False,False,False,False,0
33909,hvd_45098,Lu Xian,卢县,盧縣,-220.0,555.0,CHGIS,POINT,今山东长清县西南广里镇,32382,Jibei Jun,济北郡,hvd_115412,县,xian,116.63419,36.41312,PL000000020317,,,盧縣,,24.0,220.0,东汉,CN0370113Z21AA,兗州刺史部,,116.7665,36.3999,both,False,False,False,False,0
33910,hvd_45099,Lu Xian,卢县,盧縣,423.0,984.0,CHGIS,POINT,今山东茌平县西南高垣墙庄,32382,Jibei Jun,济北郡,hvd_115412,县,xian,116.16437,36.38752,PL000000020317,,,盧縣,,24.0,220.0,东汉,CN0370113Z21AA,兗州刺史部,,116.7665,36.3999,both,False,False,False,False,0
33911,hvd_85645,Lu Xian,卢县,盧縣,-164.0,13.0,CHGIS,POINT,今山东蒙阴县东北坦埠镇西故县村,\N,\N,\N,\N,县,xian,118.19142,35.79941,PL000000020317,,,盧縣,,24.0,220.0,东汉,CN0370113Z21AA,兗州刺史部,,116.7665,36.3999,both,False,False,False,False,0
33912,hvd_85647,Lu Xian,卢县,盧縣,23.0,29.0,CHGIS,POINT,今山东蒙阴县东北坦埠镇西故县村,\N,\N,\N,\N,县,xian,118.19142,35.79941,PL000000020317,,,盧縣,,24.0,220.0,东汉,CN0370113Z21AA,兗州刺史部,,116.7665,36.3999,both,False,False,False,False,0
33939,hvd_45144,Ban Xian,般县,般縣,-153.0,13.0,CHGIS,POINT,今山东临邑县东北德平东北房家集附近,30852,Pingyuan Jun,平原郡,hvd_112364,县,xian,117.03564,37.51143,PL000000022277,,,般縣,,24.0,220.0,东汉,CN0371481Z23AA,青州刺史部,,117.0886,37.548,both,False,False,False,False,0
33940,hvd_45146,Ban Xian,般县,般縣,23.0,555.0,CHGIS,POINT,今山东乐陵县西南孟家,30855,Pingyuan Jun,平原郡,hvd_112367,县,xian,117.03564,37.51143,PL000000022277,,,般縣,,24.0,220.0,东汉,CN0371481Z23AA,青州刺史部,,117.0886,37.548,both,False,False,False,False,0
33941,hvd_45147,Ban Xian,般县,般縣,596.0,635.0,CHGIS,POINT,今山东临邑县东北德平西南前屯附近,29081,De Zhou,德州,hvd_110141,县,xian,116.88449,37.38022,PL000000022277,,,般縣,,24.0,220.0,东汉,CN0371481Z23AA,青州刺史部,,117.0886,37.548,both,False,False,False,False,0
33942,hvd_45148,Ban Xian,般县,般縣,636.0,642.0,CHGIS,POINT,今山东陵县东北糜镇,29614,De Zhou,德州,hvd_110869,县,xian,116.84261,37.4346,PL000000022277,,,般縣,,24.0,220.0,东汉,CN0371481Z23AA,青州刺史部,,117.0886,37.548,both,False,False,False,False,0
33946,hvd_45150,Shu Xian,鄃县,鄃縣,-117.0,13.0,CHGIS,POINT,今山东平原县西南张官店,30726,Qinghe Jun,清河郡,hvd_112219,县,xian,116.3598,37.06873,PL000000022224,,,鄃縣,,24.0,220.0,东汉,CN0371426Z37AA,冀州刺史部,,116.3382,36.9868,both,False,False,False,False,0
33947,hvd_45152,Shu Xian,鄃县,鄃縣,23.0,36.0,CHGIS,POINT,今山东平原县西南张官店,22998,Qinghe Jun,清河郡,hvd_87939,县,xian,116.3598,37.06873,PL000000022224,,,鄃縣,,24.0,220.0,东汉,CN0371426Z37AA,冀州刺史部,,116.3382,36.9868,both,False,False,False,False,0
33948,hvd_45154,Shu Xian,鄃县,鄃縣,227.0,555.0,CHGIS,POINT,今山东平原县西南张官店,22998,Qinghe Jun,清河郡,hvd_87939,县,xian,116.3598,37.06873,PL000000022224,,,鄃縣,,24.0,220.0,东汉,CN0371426Z37AA,冀州刺史部,,116.3382,36.9868,both,False,False,False,False,0
33949,hvd_45155,Shu Xian,鄃县,鄃縣,596.0,741.0,CHGIS,POINT,今山东夏津县,22997,Bei Zhou,贝州,hvd_87938,县,xian,116.00168,36.94928,PL000000022224,,,鄃縣,,24.0,220.0,东汉,CN0371426Z37AA,冀州刺史部,,116.3382,36.9868,both,False,False,False,False,0
33968,hvd_45177,Fan Xian,樊县,樊縣,-52.0,-32.0,CHGIS,POINT,今山东兖州县西南堌城,30960,Dongping Guo,东平国,hvd_112477,县,xian,116.77958,35.43961,PL000000021543,,,樊縣,,24.0,220.0,东汉,CN0370882Z22AA,兗州刺史部,,116.7375,35.4251,both,False,False,False,False,0
33969,hvd_45178,Fan Xian,樊县,樊縣,-28.0,369.0,CHGIS,POINT,今山东兖州县西南堌城,30960,Dongping Guo,东平国,hvd_112477,县,xian,116.77958,35.43961,PL000000021543,,,樊縣,,24.0,220.0,东汉,CN0370882Z22AA,兗州刺史部,,116.7375,35.4251,both,False,False,False,False,0
33984,hvd_45199,Bian Xian,卞县,卞縣,-182.0,355.0,CHGIS,POINT,今山东泗水县东卞桥,31000,Lu Guo,鲁国,hvd_112523,县,xian,117.4981,35.62962,PL000000021464,,,卞縣,,24.0,220.0,东汉,CN0370831Z11AA,豫州刺史部,,117.5159,35.6414,both,False,False,False,False,0
33988,hvd_45203,Fan Xian,蕃县,蕃縣,-126.0,595.0,CHGIS,POINT,今山东滕县,31001,Lu Guo,鲁国,hvd_112524,县,xian,117.15701,35.08502,PL000000020760,,,蕃縣,,24.0,220.0,东汉,CN0370481Z11AA,豫州刺史部,,117.1675,35.0851,both,False,False,False,False,0
33993,hvd_45210,Xue Xian,薛县,薛縣,-220.0,555.0,CHGIS,POINT,今山东滕县东南官桥西南约2公里,30999,Xue Jun,薛郡,hvd_112522,县,xian,117.21185,34.91616,PL000000020779,,,薛縣,,24.0,220.0,东汉,CN0370481Z30AA,豫州刺史部,,117.1983,34.8878,both,False,False,False,False,0
33997,hvd_45214,Qi Xian,戚县,戚縣,-220.0,-129.0,CHGIS,POINT,今山东微山县（夏镇）,12147,Sishui Jun,泗水郡,hvd_33419,县,xian,117.11514,34.80339,PL000000021372,,,戚縣,,24.0,220.0,东汉,CN0370826Z37AA,徐州刺史部,,117.1256,34.8035,both,False,False,False,False,0
33998,hvd_45216,Qi Xian,戚县,戚縣,-112.0,349.0,CHGIS,POINT,今山东微县（夏镇）,12124,Donghai Jun,东海郡,hvd_33396,县,xian,117.11514,34.80339,PL000000021372,,,戚縣,,24.0,220.0,东汉,CN0370826Z37AA,徐州刺史部,,117.1256,34.8035,both,False,False,False,False,0
34043,hvd_45283,Gang Xian,刚县,剛縣,-122.0,13.0,CHGIS,POINT,今山东宁阳县东北冈城里,30873,Taishan Jun,泰山郡,hvd_112386,县,xian,116.85638,35.87228,PL000000021632,,,剛縣,,24.0,220.0,东汉,CN0370921Z04AA,兗州刺史部,,116.8661,35.8932,both,False,False,False,False,0
34044,hvd_45285,Gang Xian,刚县,剛縣,23.0,264.0,CHGIS,POINT,今山东宁阳县东北冈城里,32720,Taishan Jun,泰山郡,hvd_115859,县,xian,116.85638,35.87228,PL000000021632,,,剛縣,,24.0,220.0,东汉,CN0370921Z04AA,兗州刺史部,,116.8661,35.8932,both,False,False,False,False,0
34045,hvd_45287,Gang Xian,刚县,剛縣,469.0,555.0,CHGIS,POINT,今山东宁阳县东北冈城里,32221,Dongping Jun,东平郡,hvd_115183,县,xian,116.85638,35.87228,PL000000021632,,,剛縣,,24.0,220.0,东汉,CN0370921Z04AA,兗州刺史部,,116.8661,35.8932,both,False,False,False,False,0
34212,hvd_45504,Wei Xian,味县,味縣,618.0,764.0,CHGIS,POINT,云南省曲靖市麒麟区西山乡人民政府驻地三岔,31940,Nanning Zhou,南宁州,hvd_113542,县,xian,103.73244,25.53108,PL000000039296,,,味縣,,24.0,220.0,东汉,CN0530302Z14AA,益州刺史部,,103.8048,25.4953,both,False,False,False,False,0
34213,hvd_45526,Wei Xian,味县,味縣,-109.0,606.0,CHGIS,POINT,云南省曲靖市西山乡人民政府驻地三岔,20271,Yizhou Jun,益州郡,hvd_80726,县,xian,103.73244,25.53108,PL000000039296,,,味縣,,24.0,220.0,东汉,CN0530302Z14AA,益州刺史部,,103.8048,25.4953,both,False,False,False,False,0
34352,hvd_45652,Deng Xian,邓县,鄧縣,-272.0,216.0,CHGIS,POINT,今湖北襄樊市西北邓城,32572,Nanyang Jun,南阳郡,hvd_115648,县,xian,112.09982,32.08813,PL000000027149,,,鄧縣,,24.0,220.0,东汉,CN0420606Z18AA,荊州刺史部,,112.1241,32.0982,both,False,False,False,False,0
34353,hvd_45654,Deng Xian,邓县,鄧縣,220.0,556.0,CHGIS,POINT,今湖北襄樊市西北邓城,32572,Nanyang Jun,南阳郡,hvd_115648,县,xian,112.09982,32.08813,PL000000027149,,,鄧縣,,24.0,220.0,东汉,CN0420606Z18AA,荊州刺史部,,112.1241,32.0982,both,False,False,False,False,0
34372,hvd_45673,Yan Xian,鄢县,鄢縣,-278.0,-193.0,CHGIS,POINT,今湖北宜城县东南十余里的楚皇城遗址,12741,Nan Jun,南郡,hvd_34510,县,xian,112.30742,31.66816,PL000000025635,,,鄢縣,,24.0,220.0,东汉,CN0411424Z02AA,豫州刺史部,,115.3237,34.2229,both,False,False,False,False,0
34389,hvd_45698,Rang Xian,穰县,穰縣,552.0,553.0,CHGIS,POINT,今湖北襄阳县西南,\N,\N,\N,\N,县,xian,112.0238,31.91545,PL000000025504,,,穰縣,,24.0,220.0,东汉,CN0411381Z40AA,荊州刺史部,,112.0899,32.6841,both,False,False,False,False,0
34390,hvd_82694,Rang Xian,穰县,穰縣,-301.0,13.0,CHGIS,POINT,今河南邓州市,31140,Nanyang Jun,南阳郡,hvd_112680,县,xian,112.08096,32.68483,PL000000025504,,,穰縣,,24.0,220.0,东汉,CN0411381Z40AA,荊州刺史部,,112.0899,32.6841,both,False,False,False,False,0
34391,hvd_82696,Rang Xian,穰县,穰縣,23.0,1368.0,CHGIS,POINT,今河南邓州市,32572,Nanyang Jun,南阳郡,hvd_115648,县,xian,112.08096,32.68483,PL000000025504,,,穰縣,,24.0,220.0,东汉,CN0411381Z40AA,荊州刺史部,,112.0899,32.6841,both,False,False,False,False,0
34392,hvd_82697,Rang Xian,穰县,穰縣,1380.0,1380.0,CHGIS,POINT,今河南邓州市,\N,\N,\N,\N,县,xian,112.08096,32.68483,PL000000025504,,,穰縣,,24.0,220.0,东汉,CN0411381Z40AA,荊州刺史部,,112.0899,32.6841,both,False,False,False,False,0
34425,hvd_45751,Yin Xian,阴县,陰縣,-202.0,553.0,CHGIS,POINT,今湖北老河口市西北、汉水北岸“乾德故城”,32572,Nanyang Jun,南阳郡,hvd_115648,县,xian,111.62382,32.46271,PL000000027306,,,陰縣,,24.0,220.0,东汉,CN0420682Z22AA,荊州刺史部,,111.6439,32.4618,both,False,False,False,False,0
34433,hvd_45762,Bian Xian,编县,編縣,-202.0,13.0,CHGIS,POINT,今湖北荆门市西北,28885,Nan Jun,南郡,hvd_105304,县,xian,111.97476,31.32146,PL000000027437,,,編縣,,24.0,220.0,东汉,CN0420802Z12AA,荊州刺史部,,112.0224,31.4324,both,False,False,False,False,0
34434,hvd_45764,Bian Xian,编县,編縣,23.0,400.0,CHGIS,POINT,今湖北荆门市西北,12749,Nan Jun,南郡,hvd_34518,县,xian,111.97476,31.32146,PL000000027437,,,編縣,,24.0,220.0,东汉,CN0420802Z12AA,荊州刺史部,,112.0224,31.4324,both,False,False,False,False,0
34435,hvd_45765,Bian Xian,编县,編縣,401.0,553.0,CHGIS,POINT,今湖北荆门市西界漳水东岸,12752,Nan Jun,南郡,hvd_34521,县,xian,111.93974,31.06628,PL000000027437,,,編縣,,24.0,220.0,东汉,CN0420802Z12AA,荊州刺史部,,112.0224,31.4324,both,False,False,False,False,0
34625,hvd_70024,Zhang Xian,鄣县,鄣縣,1280.0,1367.0,CHGIS,POINT,今甘肃漳县西南五里,\N,\N,\N,\N,县,xian,104.44971,34.83723,PL000000046225,,,鄣縣,,24.0,220.0,东汉,CN0621125Z03AA,涼州刺史部,,104.4235,34.8432,both,False,False,False,False,0
34626,hvd_70027,Zhang Xian,鄣县,鄣縣,705.0,763.0,CHGIS,POINT,今甘肃漳县西南五里,29546,Wei Zhou,渭州,hvd_110798,县,xian,104.44971,34.83723,PL000000046225,,,鄣縣,,24.0,220.0,东汉,CN0621125Z03AA,涼州刺史部,,104.4235,34.8432,both,False,False,False,False,0
34627,hvd_70029,Zhang Xian,鄣县,鄣縣,618.0,691.0,CHGIS,POINT,今甘肃漳县西南五里,29546,Wei Zhou,渭州,hvd_110798,县,xian,104.44971,34.83723,PL000000046225,,,鄣縣,,24.0,220.0,东汉,CN0621125Z03AA,涼州刺史部,,104.4235,34.8432,both,False,False,False,False,0
34628,hvd_70032,Zhang Xian,鄣县,鄣縣,25.0,316.0,CHGIS,POINT,今甘肃漳县西南五里,31177,Longxi Jun,陇西郡,hvd_112732,县,xian,104.44971,34.83723,PL000000046225,,,鄣縣,,24.0,220.0,东汉,CN0621125Z03AA,涼州刺史部,,104.4235,34.8432,both,False,False,False,False,0
